core,group,op,workload,threads,rep,ops,bytes,bytes_kind,wall_ns,ns_per_op,cpu_user_ns,cpu_sys_ns,max_rss_kib,checksum,item_bytes,items,content,entries,depth,width,shape,files,objects,workers,sweep,series
rust,fstree,fstree.encode_blob,4KiB-duplicate,1,0,256,1048576,payload,290986,1136.6640625,291000,0,296472,17774233822483135269,4096,256,duplicate,,,,,,,1,item_bytes,duplicate
rust,fstree,fstree.encode_blob,4KiB-random,1,0,256,1048576,payload,291156,1137.328125,292000,0,296472,15260574016213831028,4096,256,random,,,,,,,1,item_bytes,random
rust,fstree,fstree.encode_blob,4KiB-text,1,0,256,1048576,payload,294442,1150.1640625,293000,0,296472,10050851277088507205,4096,256,text,,,,,,,1,item_bytes,text
rust,fstree,fstree.encode_blob,empty,1,0,800,0,payload,72619,90.77375,73000,0,296472,11950893846623745253,,800,empty,,,,,,,1,item_bytes,empty
rust,fstree,fstree.encode_blob,large-8MiB-duplicate,1,0,2,16777216,payload,2299272,1149636.0,2291000,0,296472,6013579253605003965,8388608,2,duplicate,,,,,,,1,item_bytes,duplicate
rust,fstree,fstree.encode_blob,large-8MiB-random,1,0,1,8388608,payload,1091314,1091314.0,1089000,0,296472,18309876851832907018,8388608,1,random,,,,,,,1,item_bytes,random
rust,fstree,fstree.encode_blob,large-8MiB-text,1,0,1,8388608,payload,1092037,1092037.0,1090000,0,296472,9430261300512049942,8388608,1,text,,,,,,,1,item_bytes,text
rust,fstree,fstree.encode_blob,tiny-64B-duplicate,1,0,16384,1048576,payload,1812022,110.5970458984375,1811000,0,296472,8354136380780258085,64,16384,duplicate,,,,,,,1,item_bytes,duplicate
rust,fstree,fstree.encode_blob,tiny-64B-random,1,0,16384,1048576,payload,1808164,110.361572265625,1804000,0,296472,1495078422366159392,64,16384,random,,,,,,,1,item_bytes,random
rust,fstree,fstree.encode_blob,tiny-64B-text,1,0,16384,1048576,payload,1824756,111.374267578125,1821000,0,296472,8258853772002371914,64,16384,text,,,,,,,1,item_bytes,text
rust,fstree,fstree.encode_dir_leaf,entries-1024,1,0,65536,4849856,encoded,3059404,46.68280029296875,3053000,0,296472,14926286625942829477,75779,64,structured,1024,,,leaf,,,1,entries,plain
rust,fstree,fstree.encode_dir_leaf,entries-128,1,0,8192,606336,encoded,482642,58.916259765625,481000,0,296472,1374923134133451557,9474,64,structured,128,,,leaf,,,1,entries,plain
rust,fstree,fstree.encode_dir_leaf,entries-128-partial-change,1,0,8192,680064,encoded,543678,66.366943359375,545000,0,296472,4655539362595262373,10626,64,partial-change,128,,,leaf,,,1,entries,partial-change
rust,fstree,fstree.encode_dir_leaf,entries-128-with-xattrs,1,0,8192,680064,encoded,562004,68.60400390625,548000,0,296472,13784683988985435685,10626,64,structured,128,,,leaf,,,1,entries,with-xattrs
rust,fstree,fstree.encode_dir_leaf,entries-8,1,0,512,37952,encoded,67669,132.166015625,68000,0,296472,9483523244623033125,593,64,structured,8,,,leaf,,,1,entries,plain
rust,fstree,fstree.encode_dir_node,pairs-1024,1,0,65536,3276992,encoded,2025268,30.90313720703125,2021000,0,296472,13134739177949024805,51203,64,structured,1024,,,index,,,1,entries,plain
rust,fstree,fstree.encode_dir_node,pairs-128,1,0,8192,409728,encoded,352173,42.9898681640625,352000,0,296472,8693509944766546085,6402,64,structured,128,,,index,,,1,entries,plain
rust,fstree,fstree.encode_dir_node,pairs-8,1,0,512,25664,encoded,46108,90.0546875,46000,0,296472,5615932682167956261,401,64,structured,8,,,index,,,1,entries,plain
rust,fstree,fstree.encode_file_node,children-1024,1,0,65536,2228416,encoded,869711,13.270736694335938,868000,0,296472,7106826622917578021,34819,64,structured,1024,,,file-index,,,1,entries,plain
rust,fstree,fstree.encode_file_node,children-128,1,0,8192,278656,encoded,157170,19.185791015625,158000,0,296472,14969072261990374693,4354,64,structured,128,,,file-index,,,1,entries,plain
rust,fstree,fstree.encode_file_node,children-65536,1,0,4194304,142606656,encoded,52287894,12.466405391693115,52072000,0,296472,7201247303332347429,2228229,64,structured,65536,,,file-index,,,1,entries,plain
rust,fstree,fstree.encode_file_node,children-8,1,0,512,17472,encoded,24056,46.984375,24000,0,296472,6472471074395739557,273,64,structured,8,,,file-index,,,1,entries,plain
rust,fstree,fstree.encode_xattr_set,xattrs-64,1,0,4096,0,,409383,99.947021484375,407000,0,296472,4027580594042018341,,64,structured,64,,,,,,1,,
rust,fstree,fstree.index_builder_file,children-1024,1,0,1024,0,,72619,70.9169921875,73000,0,296472,9757242120474664615,,,structured,1024,,1024,file-index,,,1,entries,plain
rust,fstree,fstree.index_builder_file,children-128,1,0,128,0,,9037,70.6015625,10000,0,296472,5516234319160730044,,,structured,128,,128,file-index,,,1,entries,plain
rust,fstree,fstree.index_builder_file,children-65536,1,0,65536,0,,4541726,69.30123901367188,4532000,0,296472,16475152812802804162,,,structured,65536,,65536,file-index,,,1,entries,plain
rust,fstree,fstree.index_builder_file,children-8,1,0,8,0,,782,97.75,1000,0,296472,5481630882257051986,,,structured,8,,8,file-index,,,1,entries,plain
rust,fstree,fstree.list_entries,widest/first-page-100,1,0,6400,0,,5481792,856.53,5456000,0,296472,10287959357742859045,,64,structured,40000,1,40000,wide,,,1,,
rust,fstree,fstree.list_entries,width-16/full-paging-100,1,0,16,0,,10220,638.75,10000,0,296472,8647329350532786293,,,structured,16,1,16,wide,,17,1,width,plain
rust,fstree,fstree.list_entries,width-256/full-paging-100,1,0,256,0,,103107,402.76171875,103000,0,296472,13846005503640562525,,,structured,256,1,256,wide,,259,1,width,plain
rust,fstree,fstree.list_entries,width-40000/full-paging-100,1,0,40000,0,,33285935,832.148375,33162000,0,296472,14411079679319204100,,,structured,40000,1,40000,wide,,40257,1,width,plain
rust,fstree,fstree.list_entries,width-4096/full-paging-100,1,0,4096,0,,2917654,712.31787109375,2912000,0,296472,11900522544021708933,,,structured,4096,1,4096,wide,,4122,1,width,plain
rust,fstree,fstree.lookup_entry,width-16/hit,1,0,200,0,,581711,2908.555,580000,0,296472,5228808254969208636,,,structured,16,1,16,wide,,17,1,width,hit
rust,fstree,fstree.lookup_entry,width-16/miss,1,0,200,0,,581801,2909.005,582000,0,296472,18244102546136779685,,,structured,16,1,16,wide,,17,1,width,miss
rust,fstree,fstree.lookup_entry,width-256/hit,1,0,200,0,,5113308,25566.54,5091000,0,296472,16593571774314951507,,,structured,256,1,256,wide,,259,1,width,hit
rust,fstree,fstree.lookup_entry,width-256/miss,1,0,200,0,,44114,220.57,45000,0,296472,18244102546136779685,,,structured,256,1,256,wide,,259,1,width,miss
rust,fstree,fstree.lookup_entry,width-40000/hit,1,0,200,0,,12855978,64279.89,12806000,0,296472,12084480671124927790,,,structured,40000,1,40000,wide,,40257,1,width,hit
rust,fstree,fstree.lookup_entry,width-40000/miss,1,0,200,0,,44055,220.275,45000,0,296472,18244102546136779685,,,structured,40000,1,40000,wide,,40257,1,width,miss
rust,fstree,fstree.lookup_entry,width-4096/hit,1,0,200,0,,10556846,52784.23,10517000,0,296472,17057648340793700057,,,structured,4096,1,4096,wide,,4122,1,width,hit
rust,fstree,fstree.lookup_entry,width-4096/miss,1,0,200,0,,405615,2028.075,406000,0,296472,18244102546136779685,,,structured,4096,1,4096,wide,,4122,1,width,miss
rust,fstree,fstree.reachable_keys,deep,0,0,24,0,,1037722,43238.416666666664,1968000,0,296472,5223880262323894244,,,structured,,24,,deep,,,,,
rust,fstree,fstree.reachable_keys,file-corpus,0,0,4,0,,84231,21057.75,122000,0,296472,1000385178204227360,,,text,4,,,file-index,,,,,
rust,fstree,fstree.reachable_keys,width-16,0,0,17,0,,107345,6314.411764705882,208000,0,296472,8753205170136912308,,,structured,16,1,16,wide,,17,,width,plain
rust,fstree,fstree.reachable_keys,width-256,0,0,259,0,,181356,700.2162162162163,333000,0,296472,10166096353870829249,,,structured,256,1,256,wide,,259,,width,plain
rust,fstree,fstree.reachable_keys,width-40000,0,0,40257,0,,4378043,108.75234120774027,16631000,79000,296472,8781341933545400491,,,structured,40000,1,40000,wide,,40257,,width,plain
rust,fstree,fstree.reachable_keys,width-4096,0,0,4122,0,,591580,143.5177098495876,1027000,821000,296472,2551262535976545999,,,structured,4096,1,4096,wide,,4122,,width,plain
rust,fstree,fstree.resolve_entry,depth-1,1,0,256,0,,867758,3389.6796875,886000,165000,296472,14437412121268626213,,256,structured,,1,16,deep,,,1,depth,plain
rust,fstree,fstree.resolve_entry,depth-12,1,0,256,0,,2101204,8207.828125,2096000,0,296472,14437412121268626213,,256,structured,,12,16,deep,,,1,depth,plain
rust,fstree,fstree.resolve_entry,depth-24,1,0,256,0,,3472363,13563.91796875,3467000,0,296472,14437412121268626213,,256,structured,,24,16,deep,,,1,depth,plain
rust,fstree,fstree.resolve_entry,depth-4,1,0,256,0,,1193781,4663.20703125,1193000,0,296472,14437412121268626213,,256,structured,,4,16,deep,,,1,depth,plain
rust,fstree,fstree.resolve_path,depth-1,1,0,256,0,,118727,463.77734375,119000,0,296472,11225199624901261093,,256,structured,,1,16,deep,,,1,depth,plain
rust,fstree,fstree.resolve_path,depth-12,1,0,256,0,,1343667,5248.69921875,1339000,0,296472,11225199624901261093,,256,structured,,12,16,deep,,,1,depth,plain
rust,fstree,fstree.resolve_path,depth-24,1,0,256,0,,2705098,10566.7890625,2562000,136000,296472,11225199624901261093,,256,structured,,24,16,deep,,,1,depth,plain
rust,fstree,fstree.resolve_path,depth-4,1,0,256,0,,465509,1818.39453125,464000,0,296472,11225199624901261093,,256,structured,,4,16,deep,,,1,depth,plain
rust,fstree,fstree.write_content,file-corpus,1,0,4,4194304,payload,146190,36547.5,146000,0,296472,9452751562815875973,4194304,,text,4,,,file-index,,,1,,
rust,gc,gc.close,idle,4,0,1,0,,1152,1152.0,1000,0,296472,9929646806074584996,,1,structured,,,,,335,1500,4,,
rust,gc,gc.open,populated,4,0,1,0,,31410,31410.0,27000,5000,296472,9929646806074584996,,1,structured,,,,,335,1500,4,,
rust,gc,gc.prepare_ref,missing-root,4,0,64,0,,9178,143.40625,8000,2000,296472,5451865213850879781,,64,structured,,,,,335,1500,4,,
rust,gc,gc.prepare_ref,tree-root/abort,4,0,1,0,,420513,420513.0,1036000,202000,296472,4227135317676929313,,1,structured,,,,,335,1500,4,,
rust,gc,gc.prepare_ref,tree-root/commit,4,0,1,0,,375056,375056.0,862000,170000,296472,4227135317676929313,,1,structured,,,,,335,1500,4,,
rust,gc,gc.release_ref,batch,4,0,4096,0,,3566,0.87060546875,4000,1000,296472,2041016804563428133,,4096,structured,,,,,335,1500,4,,
rust,gc,gc.run,nothing-to-reclaim,4,0,1,0,,181607,181607.0,0,183000,296472,16324574220398031026,,1,structured,,,,,335,1500,4,,
rust,gc,gc.run,reclaimable-packs,4,0,1,0,,1013266,1013266.0,1220000,0,296472,16592701548568039729,,1,structured,,,,,335,1500,4,,
rust,gc,gc.status,mark+score,4,0,1,0,,214660,214660.0,180000,37000,296472,13346445010563023024,,1,structured,,,,,335,1500,4,,
rust,gc,gc.why,live-root,4,0,1,0,,5590,5590.0,0,6000,296472,5171508924536841009,,1,structured,,,,,335,1500,4,,
rust,gc,gc.wipe,store-reset,4,0,1,0,,430993,430993.0,344000,72000,296472,9929646806074584996,,1,structured,,,,,335,1500,4,,
rust,inbox,inbox.close,drained,4,0,1,0,,1613723,1613723.0,3316000,6259000,296472,9929646806074584996,,8,structured,,,,,,256,4,,
rust,inbox,inbox.commit,packs/duplicate,4,0,8,0,,170265,21283.125,141000,30000,296472,13380826962402805797,,8,structured,,,,,,256,4,,
rust,inbox,inbox.discard,packs,4,0,8,0,,149886,18735.75,124000,26000,296472,904282771369140133,,8,structured,,,,,,256,4,,
rust,inbox,inbox.drain,packs/new,4,0,8,2252288,payload,2250078,281259.75,11303000,2702000,296472,10757339752214078257,,8,structured,,,,,,256,4,,
rust,inbox,inbox.open,empty,4,0,1,0,,84231,84231.0,0,112000,296472,9929646806074584996,,1,structured,,,,,,,4,,
rust,inbox,inbox.open,sweeps-staged-tmp-files,4,0,8,0,,221253,27656.625,203000,44000,296472,9929646806074584996,,8,structured,,,,,,256,4,,
rust,inbox,inbox.stage,packs,4,0,8,2252288,payload,1464517,183064.625,747000,0,296472,15751841609402026356,,8,structured,,,,,,256,4,,
rust,ingest,ingest.dir,single-file/jobs-1,1,0,1,524288,included,2162510,2162510.0,2065000,10000,296472,6085811459781643831,524288,,text,,,,,1,,1,,
rust,ingest,ingest.dir,tree/fresh-store/jobs-1,1,0,335,7196448,included,14569902,43492.244776119405,20379000,2067000,301236,4496648679312690307,,,tree,335,,,,335,,1,,
rust,ingest,ingest.dir,tree/fresh-store/jobs-N,4,0,335,7196448,included,9947433,29693.829850746268,18668000,9208000,309172,4496648679312690307,,,tree,335,,,,335,,4,,
rust,ingest,ingest.dir,tree/incremental-change/jobs-1,1,0,343,7228128,included,7177992,20927.090379008747,7987000,3002000,309188,6443196893108394784,,,tree,343,,,,343,,1,,
rust,ingest,ingest.dir,tree/incremental-change/jobs-N,4,0,343,7228128,included,6810470,19855.597667638485,6825000,9037000,312004,6443196893108394784,,,tree,343,,,,343,,4,,
rust,ingest,ingest.dir,tree/unchanged-repeat/jobs-1,1,0,335,7196448,included,8303392,24786.2447761194,9465000,2318000,314308,11354262184208098167,,,tree,335,,,,335,,1,,
rust,ingest,ingest.dir,tree/unchanged-repeat/jobs-N,4,0,335,7196448,included,6297981,18799.943283582088,8543000,7620000,315332,11354262184208098167,,,tree,335,,,,335,,4,,
rust,ingest,ingest.objects,tree/jobs-1,1,0,335,7196448,included,7573427,22607.2447761194,4382000,5555000,317100,4723225237389412420,,,tree,335,,,,335,,1,,
rust,ingest,ingest.objects,tree/jobs-N,4,0,335,7196448,included,6458617,19279.453731343285,5999000,9562000,318124,4723225237389412420,,,tree,335,,,,335,,4,,
rust,ingest,ingest.scan,filtered/jobs-1,1,0,335,7196448,logical-scanned,980543,2926.9940298507463,690000,1176000,318124,6850921036559016501,,,tree,335,,,,335,,1,,
rust,ingest,ingest.scan,filtered/jobs-N,4,0,335,7196448,logical-scanned,1049134,3131.7432835820896,1096000,2279000,318124,6850921036559016501,,,tree,335,,,,335,,4,,
rust,ingest,ingest.scan,unfiltered/jobs-1,1,0,355,7229312,logical-scanned,499374,1406.687323943662,780000,186000,318124,15750783063742455338,,,tree,355,,,,355,,1,,
rust,key,key.accessors,type+length+length_size+hash,1,0,800,0,,7374,9.2175,19000,4000,318124,8760245673030902978,32,200,structured,,,,,,,1,,
rust,key,key.new,1MiB-duplicate,1,0,2,2097152,payload,350579,175289.5,347000,0,318124,5209488968251123053,1048576,2,duplicate,,,,,,,1,item_bytes,duplicate
rust,key,key.new,1MiB-random,1,0,1,1048576,payload,171778,171778.0,172000,0,318124,15925149325079096327,1048576,1,random,,,,,,,1,item_bytes,random
rust,key,key.new,1MiB-text,1,0,1,1048576,payload,172810,172810.0,174000,0,318124,2958277344226461161,1048576,1,text,,,,,,,1,item_bytes,text
rust,key,key.new,4KiB-duplicate,1,0,256,1048576,payload,340140,1328.671875,334000,6000,318124,11091386869514493733,4096,256,duplicate,,,,,,,1,item_bytes,duplicate
rust,key,key.new,4KiB-random,1,0,256,1048576,payload,340500,1330.078125,337000,0,318124,2591985898832607978,4096,256,random,,,,,,,1,item_bytes,random
rust,key,key.new,4KiB-text,1,0,256,1048576,payload,337625,1318.84765625,339000,0,318124,9427223196779851637,4096,256,text,,,,,,,1,item_bytes,text
rust,key,key.new,empty,1,0,800,0,payload,63311,79.13875,64000,0,318124,9414198682561129445,,800,empty,,,,,,,1,item_bytes,empty
rust,key,key.new,large-8MiB-duplicate,1,0,2,16777216,payload,2807613,1403806.5,2797000,0,318124,14710080878821492665,8388608,2,duplicate,,,,,,,1,item_bytes,duplicate
rust,key,key.new,large-8MiB-random,1,0,1,8388608,payload,1338327,1338327.0,1337000,0,318124,14902405283868958466,8388608,1,random,,,,,,,1,item_bytes,random
rust,key,key.new,large-8MiB-text,1,0,1,8388608,payload,1481319,1481319.0,1391000,0,318124,18070168667611237286,8388608,1,text,,,,,,,1,item_bytes,text
rust,key,key.new,tiny-64B-duplicate,1,0,16384,1048576,payload,1376579,84.01971435546875,1374000,0,318124,16551090344971838245,64,16384,duplicate,,,,,,,1,item_bytes,duplicate
rust,key,key.new,tiny-64B-random,1,0,16384,1048576,payload,1417808,86.5361328125,1416000,0,318124,9174902224779656527,64,16384,random,,,,,,,1,item_bytes,random
rust,key,key.new,tiny-64B-text,1,0,16384,1048576,payload,1416406,86.4505615234375,1409000,0,318124,10843923535440728144,64,16384,text,,,,,,,1,item_bytes,text
rust,key,key.new_from_hash,batch,1,0,200,0,,7214,36.07,8000,0,318124,10870532026399392623,32,200,structured,,,,,,,1,,
rust,key,key.parse,canonical,1,0,200,0,,5420,27.1,6000,0,318124,5651899241083990432,32,200,structured,,,,,,,1,,
rust,key,key.parse,malformed,1,0,1024,0,,1032,1.0078125,2000,0,318124,16836505887970452261,32,1024,structured,,,,,,,1,,
rust,key,key.string,hex,1,0,200,0,,92887,464.435,94000,0,318124,12720191754914386025,32,200,structured,,,,,,,1,,
rust,key,key.type_string,names,1,0,200,0,,3146,15.73,4000,0,318124,14989825820457690661,32,200,structured,,,,,,,1,,
rust,key,key.validate,canonical,1,0,200,0,,231,1.155,1000,0,318124,18244102546136779685,32,200,structured,,,,,,,1,,
rust,packstore,packstore.append_record,pre-encoded+sync,1,0,64,2170880,payload,728051,11375.796875,609000,0,318124,17419279140218033060,,64,structured,,,,,,64,1,,
rust,packstore,packstore.barrier,begin+observe+abort,1,0,1500,0,,61027,40.684666666666665,62000,0,318124,6357349777983336170,,1500,structured,,,,,,1500,1,,
rust,packstore,packstore.close,populated,1,0,1,0,,252442,252442.0,0,92000,318124,9929646806074584996,,1,structured,,,,,,1500,1,,
rust,packstore,packstore.compact,90-percent-dead,1,0,1500,0,,1126652,751.1013333333333,308000,1364000,323016,9661679980156335085,,150,structured,,,,,,1500,1,,
rust,packstore,packstore.compact,nothing-dead,1,0,1500,0,,339548,226.36533333333333,105000,25000,323016,15046620496757078854,,1500,structured,,,,,,1500,1,,
rust,packstore,packstore.get,hit,1,0,200,0,,1012814,5064.07,1005000,5000,323016,16079223106125108074,,200,structured,,,,,,1500,1,,
rust,packstore,packstore.get,miss,1,0,200,0,,8466,42.33,7000,2000,323016,18244102546136779685,,200,structured,,,,,,1500,1,,
rust,packstore,packstore.get_record,hit,1,0,200,0,,62529,312.645,51000,13000,323016,14205530045397234946,,200,structured,,,,,,1500,1,,
rust,packstore,packstore.has,hit,1,0,200,0,,13586,67.93,12000,3000,323016,18244102546136779685,,200,structured,,,,,,1500,1,,
rust,packstore,packstore.has,miss,1,0,200,0,,5660,28.3,5000,1000,323016,12197969927824375845,,200,structured,,,,,,1500,1,,
rust,packstore,packstore.has_outside,sealed-segment,1,0,200,0,,7444,37.22,6000,2000,323016,13878371768746970021,,200,structured,,,,,,1500,1,,
rust,packstore,packstore.liveness,tenth-live,1,0,1,0,,30558,30558.0,25000,6000,323016,5091943646280952735,,1,structured,,,,,,1500,1,,
rust,packstore,packstore.mark_set_contains,all-keys,1,0,1500,0,,129457,86.30466666666666,126000,0,323016,9120671706275644133,,1500,structured,,,,,,1500,1,,
rust,packstore,packstore.mark_set_mark,all-keys,1,0,1500,0,,68691,45.794,69000,0,323016,17858489613531792426,,1500,structured,,,,,,1500,1,,
rust,packstore,packstore.missing,half-present,1,0,200,0,,100672,503.36,197000,0,323016,2951526793692769562,,200,structured,,,,,,1500,1,,
rust,packstore,packstore.new_mark_set,snapshot,1,0,16,0,,197578,12348.625,198000,0,323016,9521082481390710053,,16,structured,,,,,,1500,1,,
rust,packstore,packstore.oldest_inflight_write,idle,1,0,4096,0,,13145,3.209228515625,13000,0,323016,10333885101303931685,,4096,structured,,,,,,1500,1,,
rust,packstore,packstore.open,empty,1,0,1,0,,13787,13787.0,14000,0,323016,12161962213042174405,,1,structured,,,,,,,1,,
rust,packstore,packstore.open,populated-reopen,1,0,1,0,,253104,253104.0,205000,49000,323016,4768729763816426308,,1,structured,,,,,,1500,1,,
rust,packstore,packstore.put,1MiB-duplicate/sync-off,1,0,2,2097152,payload,550823,275411.5,0,468000,323016,6349179348336612933,1048576,2,duplicate,,,,,,,1,item_bytes,duplicate
rust,packstore,packstore.put,1MiB-random/sync-off,1,0,1,1048576,payload,513962,513962.0,349000,84000,323016,9929646806074584996,1048576,1,random,,,,,,,1,item_bytes,random
rust,packstore,packstore.put,1MiB-text/sync-off,1,0,1,1048576,payload,1963571,1963571.0,1862000,0,323016,9929646806074584996,1048576,1,text,,,,,,,1,item_bytes,text
rust,packstore,packstore.put,4KiB-duplicate/sync-off,1,0,32,131072,payload,126973,3967.90625,41000,7000,323016,2581648123438765349,4096,32,duplicate,,,,,,,1,item_bytes,duplicate
rust,packstore,packstore.put,4KiB-random/already-present,1,0,32,131072,payload,2725,85.15625,3000,0,323016,2581648123438765349,4096,32,random,,,,,,,1,item_bytes,random
rust,packstore,packstore.put,4KiB-random/sync-off,1,0,32,131072,payload,335160,10473.75,206000,50000,323016,2581648123438765349,4096,32,random,,,,,,,1,item_bytes,random
rust,packstore,packstore.put,4KiB-random/sync-on,1,0,32,131072,payload,2934586,91705.8125,577000,139000,323016,2581648123438765349,4096,32,random,,,,,,,1,item_bytes,random
rust,packstore,packstore.put,4KiB-text/sync-off,1,0,32,131072,payload,623761,19492.53125,533000,0,323016,2581648123438765349,4096,32,text,,,,,,,1,item_bytes,text
rust,packstore,packstore.put,empty/sync-off,1,0,800,0,payload,172499,215.62375,95000,0,323016,10562509280327877925,,800,empty,,,,,,,1,item_bytes,empty
rust,packstore,packstore.put,large-8MiB-duplicate/sync-off,1,0,2,16777216,payload,5208950,2604475.0,3087000,981000,323016,6349179348336612933,8388608,2,duplicate,,,,,,,1,item_bytes,duplicate
rust,packstore,packstore.put,large-8MiB-random/sync-off,1,0,1,8388608,payload,6964594,6964594.0,1967000,1676000,323016,9929646806074584996,8388608,1,random,,,,,,,1,item_bytes,random
rust,packstore,packstore.put,large-8MiB-text/sync-off,1,0,1,8388608,payload,14796425,14796425.0,14351000,276000,323016,9929646806074584996,8388608,1,text,,,,,,,1,item_bytes,text
rust,packstore,packstore.put,tiny-64B-duplicate/sync-off,1,0,2048,131072,payload,307317,150.05712890625,204000,0,323016,16542816270746034981,64,2048,duplicate,,,,,,,1,item_bytes,duplicate
rust,packstore,packstore.put,tiny-64B-random/sync-off,1,0,2048,131072,payload,3609846,1762.6201171875,1542000,1986000,323016,16542816270746034981,64,2048,random,,,,,,,1,item_bytes,random
rust,packstore,packstore.put,tiny-64B-text/sync-off,1,0,2048,131072,payload,4792635,2340.15380859375,2876000,1799000,323016,16542816270746034981,64,2048,text,,,,,,,1,item_bytes,text
rust,packstore,packstore.put_verified,already-intact,1,0,25,0,,1307397,52295.88,1245000,56000,323016,3044543500333061412,,25,structured,,,,,,1500,1,,
rust,packstore,packstore.record,by-location,1,0,200,0,,164855,824.275,134000,33000,323016,15985377165977867272,,200,structured,,,,,,1500,1,,
rust,packstore,packstore.remove,one-sealed-segment,1,0,1,0,,96865,96865.0,79000,20000,323016,6349179348336612933,,1,structured,,,,,,1500,1,,
rust,packstore,packstore.scan_index,all-segments,1,0,1500,0,,34827,23.218,29000,7000,323016,13134514555025744798,,1500,structured,,,,,,1500,1,,
rust,packstore,packstore.segments,list,1,0,64,0,,133725,2089.453125,108000,26000,323016,9417667805301567269,,64,structured,,,,,,1500,1,,
rust,packstore,packstore.sort_by_location,scattered,1,0,200,0,,20590,102.95,17000,5000,323016,3876313177264856152,,200,structured,,,,,,1500,1,,
rust,packstore,packstore.stored_size,hit,1,0,200,0,,11142,55.71,9000,2000,323016,6364329638189592637,,200,structured,,,,,,1500,1,,
rust,packstore,packstore.verify,full-scrub,1,0,1500,0,,7243036,4828.690666666666,7225000,0,323016,9929646806074584996,,1500,structured,,,,,,1500,1,,
rust,packstore,packstore.wipe,populated,1,0,1,0,,225431,225431.0,182000,44000,323016,12161962213042174405,,1,structured,,,,,,1500,1,,
rust,packstore,packstore.write_batch,mixed-objects,1,0,1500,13248000,payload,33623109,22415.406,29462000,3042000,323016,16626593026977353223,,1500,structured,,,,,,1500,1,,
rust,packstore,packstore.write_parallel,duplicate-stream/writers-N,4,0,1500,13248000,payload,1287861,858.574,2282000,828000,323016,547706620528103114,,1500,duplicate,,,,,,1500,4,,
rust,packstore,packstore.write_parallel,mixed-objects/writers-1/verify-false,1,0,1500,13248000,payload,33918944,22612.629333333334,26707000,8428000,323016,6357349777983336170,,1500,structured,,,,,,1500,1,,
rust,packstore,packstore.write_parallel,mixed-objects/writers-1/verify-true,1,0,1500,13248000,payload,36143183,24095.455333333335,29153000,7305000,323016,6357349777983336170,,1500,structured,,,,,,1500,1,,
rust,packstore,packstore.write_parallel,mixed-objects/writers-N/verify-false,4,0,1500,13248000,payload,10796113,7197.408666666666,27246000,8758000,323016,6357349777983336170,,1500,structured,,,,,,1500,4,,
rust,packstore,packstore.write_parallel,mixed-objects/writers-N/verify-true,4,0,1500,13248000,payload,12165068,8110.0453333333335,34527000,4067000,323016,6357349777983336170,,1500,structured,,,,,,1500,4,,
rust,reference,reference.decode,signed,1,0,256,81152,encoded,113096,441.78125,82000,32000,323016,9423346386722356261,317,256,structured,,,,,,,1,,
rust,reference,reference.encode,signed,1,0,256,81152,encoded,43974,171.7734375,36000,9000,323016,1558907671059768101,317,256,structured,,,,,,,1,,
rust,reference,reference.signature_payload,signed,1,0,256,0,,42642,166.5703125,35000,9000,323016,5207887851867075365,,256,structured,,,,,,,1,,
rust,reference,reference.validate_name,valid,1,0,256,0,,8527,33.30859375,7000,1000,323016,17539378016686813989,,256,structured,,,,,,,1,,
rust,reference,reference.validate_user,valid,1,0,256,0,,24758,96.7109375,21000,5000,323016,17539378016686813989,,256,structured,,,,,,,1,,
rust,refstore,refstore.all,records,1,0,200,0,,37872,189.36,31000,8000,323016,10212420456999471717,,1,structured,200,,,,,,1,,
rust,refstore,refstore.close,populated,1,0,1,0,,959332,959332.0,0,766000,323016,9929646806074584996,,1,structured,200,,,,,,1,,
rust,refstore,refstore.delete,records,1,0,200,0,,7291649,36458.245,1193000,2972000,323016,18244102546136779685,,200,structured,200,,,,,,1,,
rust,refstore,refstore.get,hit,1,0,200,0,,87286,436.43,70000,18000,323016,15016806640460493221,,200,structured,200,,,,,,1,,
rust,refstore,refstore.get,miss,1,0,200,0,,64423,322.115,52000,13000,323016,18244102546136779685,,200,structured,200,,,,,,1,,
rust,refstore,refstore.open,empty,1,0,1,0,,1240851,1240851.0,10000,986000,323016,9929646806074584996,,1,structured,,,,,,,1,,
rust,refstore,refstore.open,populated-reopen,1,0,1,0,,756205,756205.0,280000,70000,323016,2318966388260340498,,1,structured,200,,,,,,1,,
rust,refstore,refstore.put,records/sync-false,1,0,200,0,,8037233,40186.165,585000,3645000,323016,18244102546136779685,,200,structured,200,,,,,,1,,
rust,refstore,refstore.put,records/sync-true,1,0,200,0,,7910711,39553.555,1664000,2542000,323016,18244102546136779685,,200,structured,200,,,,,,1,,
rust,refstore,refstore.put_batch,records/sync-false,1,0,200,0,,237965,1189.825,163000,0,323016,15903185837530817421,,200,structured,200,,,,,,1,,
rust,refstore,refstore.wipe,records,1,0,1,0,,354938,354938.0,272000,69000,323016,12161962213042174405,,1,structured,200,,,,,,1,,
rust,tar,tarexport.write,fixture-tree,1,0,335,7852032,encoded,1151881,3438.4507462686565,1114000,34000,323016,4482371282425535546,,,tree,335,,,,335,,1,,
rust,tar,tarextract.extract,fixture-tree,1,0,335,7852032,encoded,12334422,36819.17014925373,257000,11990000,323016,4482371282425535546,,,tree,335,,,,335,,1,,
