core,op,workload,rep,name,value
go,packstore.put,empty/sync-off,0,go.mallocs,8015
go,packstore.put,empty/sync-off,1,go.heap_alloc_bytes,10464
go,packstore.put,empty/sync-off,1,go.mallocs,8012
go,packstore.put,empty/sync-off,2,go.heap_alloc_bytes,10464
go,packstore.put,empty/sync-off,2,go.mallocs,8012
go,packstore.put,empty/sync-off,3,go.heap_alloc_bytes,10720
go,packstore.put,empty/sync-off,3,go.mallocs,8015
go,packstore.put,large-8MiB-duplicate/sync-off,0,go.heap_alloc_bytes,27282048
go,packstore.put,large-8MiB-duplicate/sync-off,0,go.mallocs,19
go,packstore.put,large-8MiB-duplicate/sync-off,1,go.heap_alloc_bytes,27282048
go,packstore.put,large-8MiB-duplicate/sync-off,1,go.mallocs,19
go,packstore.put,large-8MiB-duplicate/sync-off,2,go.heap_alloc_bytes,27281792
go,packstore.put,large-8MiB-duplicate/sync-off,2,go.mallocs,16
go,packstore.put,large-8MiB-duplicate/sync-off,3,go.heap_alloc_bytes,27282048
go,packstore.put,large-8MiB-duplicate/sync-off,3,go.mallocs,19
go,packstore.put,large-8MiB-random/sync-off,0,go.heap_alloc_bytes,27282048
go,packstore.put,large-8MiB-random/sync-off,0,go.mallocs,18
go,packstore.put,large-8MiB-random/sync-off,1,go.heap_alloc_bytes,27282048
go,packstore.put,large-8MiB-random/sync-off,1,go.mallocs,18
go,packstore.put,large-8MiB-random/sync-off,2,go.heap_alloc_bytes,27282048
go,packstore.put,large-8MiB-random/sync-off,2,go.mallocs,18
go,packstore.put,large-8MiB-random/sync-off,3,go.heap_alloc_bytes,27282048
go,packstore.put,large-8MiB-random/sync-off,3,go.mallocs,18
go,packstore.put,large-8MiB-text/sync-off,0,go.heap_alloc_bytes,10004864
go,packstore.put,large-8MiB-text/sync-off,0,go.mallocs,14
go,packstore.put,large-8MiB-text/sync-off,1,go.heap_alloc_bytes,10004864
go,packstore.put,large-8MiB-text/sync-off,1,go.mallocs,14
go,packstore.put,large-8MiB-text/sync-off,2,go.heap_alloc_bytes,10005120
go,packstore.put,large-8MiB-text/sync-off,2,go.mallocs,17
go,packstore.put,large-8MiB-text/sync-off,3,go.heap_alloc_bytes,10005120
go,packstore.put,large-8MiB-text/sync-off,3,go.mallocs,17
go,packstore.put,tiny-64B-duplicate/sync-off,0,go.heap_alloc_bytes,19360
go,packstore.put,tiny-64B-duplicate/sync-off,0,go.mallocs,16401
go,packstore.put,tiny-64B-duplicate/sync-off,1,go.heap_alloc_bytes,19360
go,packstore.put,tiny-64B-duplicate/sync-off,1,go.mallocs,16401
go,packstore.put,tiny-64B-duplicate/sync-off,2,go.heap_alloc_bytes,19360
go,packstore.put,tiny-64B-duplicate/sync-off,2,go.mallocs,16401
go,packstore.put,tiny-64B-duplicate/sync-off,3,go.heap_alloc_bytes,19360
go,packstore.put,tiny-64B-duplicate/sync-off,3,go.mallocs,16401
go,packstore.put,tiny-64B-random/sync-off,0,go.heap_alloc_bytes,9195528
go,packstore.put,tiny-64B-random/sync-off,0,go.mallocs,65691
go,packstore.put,tiny-64B-random/sync-off,1,go.heap_alloc_bytes,9195784
go,packstore.put,tiny-64B-random/sync-off,1,go.mallocs,65694
go,packstore.put,tiny-64B-random/sync-off,2,go.heap_alloc_bytes,9195784
go,packstore.put,tiny-64B-random/sync-off,2,go.mallocs,65694
go,packstore.put,tiny-64B-random/sync-off,3,go.heap_alloc_bytes,9195784
go,packstore.put,tiny-64B-random/sync-off,3,go.mallocs,65694
go,packstore.put,tiny-64B-text/sync-off,0,go.heap_alloc_bytes,9159928
go,packstore.put,tiny-64B-text/sync-off,0,go.mallocs,65413
go,packstore.put,tiny-64B-text/sync-off,1,go.heap_alloc_bytes,9160184
go,packstore.put,tiny-64B-text/sync-off,1,go.mallocs,65416
go,packstore.put,tiny-64B-text/sync-off,2,go.heap_alloc_bytes,9159928
go,packstore.put,tiny-64B-text/sync-off,2,go.mallocs,65413
go,packstore.put,tiny-64B-text/sync-off,3,go.heap_alloc_bytes,9160184
go,packstore.put,tiny-64B-text/sync-off,3,go.mallocs,65416
go,packstore.put_verified,already-intact,0,go.heap_alloc_bytes,19589984
go,packstore.put_verified,already-intact,0,go.mallocs,876
go,packstore.put_verified,already-intact,1,go.heap_alloc_bytes,19589984
go,packstore.put_verified,already-intact,1,go.mallocs,876
go,packstore.put_verified,already-intact,2,go.heap_alloc_bytes,19721120
go,packstore.put_verified,already-intact,2,go.mallocs,880
go,packstore.put_verified,already-intact,3,go.heap_alloc_bytes,19589984
go,packstore.put_verified,already-intact,3,go.mallocs,876
go,packstore.record,by-location,0,go.heap_alloc_bytes,8131008
go,packstore.record,by-location,0,go.mallocs,2000
go,packstore.record,by-location,1,go.heap_alloc_bytes,8131008
go,packstore.record,by-location,1,go.mallocs,2000
go,packstore.record,by-location,2,go.heap_alloc_bytes,8131008
go,packstore.record,by-location,2,go.mallocs,2000
go,packstore.record,by-location,3,go.heap_alloc_bytes,8131008
go,packstore.record,by-location,3,go.mallocs,2000
go,packstore.remove,one-sealed-segment,0,go.heap_alloc_bytes,4208
go,packstore.remove,one-sealed-segment,0,go.mallocs,26
go,packstore.remove,one-sealed-segment,1,go.heap_alloc_bytes,4208
go,packstore.remove,one-sealed-segment,1,go.mallocs,26
go,packstore.remove,one-sealed-segment,2,go.heap_alloc_bytes,4208
go,packstore.remove,one-sealed-segment,2,go.mallocs,26
go,packstore.remove,one-sealed-segment,3,go.heap_alloc_bytes,4208
go,packstore.remove,one-sealed-segment,3,go.mallocs,26
go,packstore.scan_index,all-segments,0,go.heap_alloc_bytes,2208
go,packstore.scan_index,all-segments,0,go.mallocs,13
go,packstore.scan_index,all-segments,1,go.heap_alloc_bytes,2208
go,packstore.scan_index,all-segments,1,go.mallocs,13
go,packstore.scan_index,all-segments,2,go.heap_alloc_bytes,2208
go,packstore.scan_index,all-segments,2,go.mallocs,13
go,packstore.scan_index,all-segments,3,go.heap_alloc_bytes,2208
go,packstore.scan_index,all-segments,3,go.mallocs,13
go,packstore.segments,list,0,go.heap_alloc_bytes,141312
go,packstore.segments,list,0,go.mallocs,832
go,packstore.segments,list,1,go.heap_alloc_bytes,141312
go,packstore.segments,list,1,go.mallocs,832
go,packstore.segments,list,2,go.heap_alloc_bytes,141312
go,packstore.segments,list,2,go.mallocs,832
go,packstore.segments,list,3,go.heap_alloc_bytes,141312
go,packstore.segments,list,3,go.mallocs,832
go,packstore.sort_by_location,scattered,0,go.heap_alloc_bytes,180224
go,packstore.sort_by_location,scattered,0,go.mallocs,2
go,packstore.sort_by_location,scattered,1,go.heap_alloc_bytes,180224
go,packstore.sort_by_location,scattered,1,go.mallocs,2
go,packstore.sort_by_location,scattered,2,go.heap_alloc_bytes,180224
go,packstore.sort_by_location,scattered,2,go.mallocs,2
go,packstore.sort_by_location,scattered,3,go.heap_alloc_bytes,180224
go,packstore.sort_by_location,scattered,3,go.mallocs,2
go,packstore.stored_size,hit,0,go.heap_alloc_bytes,0
go,packstore.stored_size,hit,0,go.mallocs,0
go,packstore.stored_size,hit,1,go.heap_alloc_bytes,0
go,packstore.stored_size,hit,1,go.mallocs,0
go,packstore.stored_size,hit,2,go.heap_alloc_bytes,0
go,packstore.stored_size,hit,2,go.mallocs,0
go,packstore.stored_size,hit,3,go.heap_alloc_bytes,0
go,packstore.stored_size,hit,3,go.mallocs,0
go,packstore.verify,full-scrub,0,go.heap_alloc_bytes,256131800
go,packstore.verify,full-scrub,0,go.mallocs,28257
go,packstore.verify,full-scrub,1,go.heap_alloc_bytes,256131800
go,packstore.verify,full-scrub,1,go.mallocs,28257
go,packstore.verify,full-scrub,2,go.heap_alloc_bytes,256131800
go,packstore.verify,full-scrub,2,go.mallocs,28257
go,packstore.verify,full-scrub,3,go.heap_alloc_bytes,256131800
go,packstore.verify,full-scrub,3,go.mallocs,28257
go,packstore.wipe,populated,0,go.heap_alloc_bytes,800
go,packstore.wipe,populated,0,go.mallocs,7
go,packstore.wipe,populated,1,go.heap_alloc_bytes,800
go,packstore.wipe,populated,1,go.mallocs,7
go,packstore.wipe,populated,2,go.heap_alloc_bytes,800
go,packstore.wipe,populated,2,go.mallocs,7
go,packstore.wipe,populated,3,go.heap_alloc_bytes,800
go,packstore.wipe,populated,3,go.mallocs,7
go,packstore.write_batch,mixed-objects,0,go.heap_alloc_bytes,129912920
go,packstore.write_batch,mixed-objects,0,go.mallocs,21016
go,packstore.write_batch,mixed-objects,1,go.heap_alloc_bytes,129912664
go,packstore.write_batch,mixed-objects,1,go.mallocs,21013
go,packstore.write_batch,mixed-objects,2,go.heap_alloc_bytes,129912920
go,packstore.write_batch,mixed-objects,2,go.mallocs,21016
go,packstore.write_batch,mixed-objects,3,go.heap_alloc_bytes,129912920
go,packstore.write_batch,mixed-objects,3,go.mallocs,21016
go,packstore.write_parallel,duplicate-stream/writers-N,0,go.heap_alloc_bytes,973288
go,packstore.write_parallel,duplicate-stream/writers-N,0,go.mallocs,2186
go,packstore.write_parallel,duplicate-stream/writers-N,1,go.heap_alloc_bytes,972952
go,packstore.write_parallel,duplicate-stream/writers-N,1,go.mallocs,2183
go,packstore.write_parallel,duplicate-stream/writers-N,2,go.heap_alloc_bytes,973400
go,packstore.write_parallel,duplicate-stream/writers-N,2,go.mallocs,2187
go,packstore.write_parallel,duplicate-stream/writers-N,3,go.heap_alloc_bytes,973064
go,packstore.write_parallel,duplicate-stream/writers-N,3,go.mallocs,2184
go,packstore.write_parallel,mixed-objects/writers-1/verify-false,0,go.heap_alloc_bytes,129574840
go,packstore.write_parallel,mixed-objects/writers-1/verify-false,0,go.mallocs,23095
go,packstore.write_parallel,mixed-objects/writers-1/verify-false,1,go.heap_alloc_bytes,129574584
go,packstore.write_parallel,mixed-objects/writers-1/verify-false,1,go.mallocs,23092
go,packstore.write_parallel,mixed-objects/writers-1/verify-false,2,go.heap_alloc_bytes,129574584
go,packstore.write_parallel,mixed-objects/writers-1/verify-false,2,go.mallocs,23092
go,packstore.write_parallel,mixed-objects/writers-1/verify-false,3,go.heap_alloc_bytes,129574840
go,packstore.write_parallel,mixed-objects/writers-1/verify-false,3,go.mallocs,23095
go,packstore.write_parallel,mixed-objects/writers-1/verify-true,0,go.heap_alloc_bytes,129574584
go,packstore.write_parallel,mixed-objects/writers-1/verify-true,0,go.mallocs,23092
go,packstore.write_parallel,mixed-objects/writers-1/verify-true,1,go.heap_alloc_bytes,129574840
go,packstore.write_parallel,mixed-objects/writers-1/verify-true,1,go.mallocs,23095
go,packstore.write_parallel,mixed-objects/writers-1/verify-true,2,go.heap_alloc_bytes,129574584
go,packstore.write_parallel,mixed-objects/writers-1/verify-true,2,go.mallocs,23092
go,packstore.write_parallel,mixed-objects/writers-1/verify-true,3,go.heap_alloc_bytes,129574840
go,packstore.write_parallel,mixed-objects/writers-1/verify-true,3,go.mallocs,23095
go,packstore.write_parallel,mixed-objects/writers-N/verify-false,0,go.heap_alloc_bytes,129577040
go,packstore.write_parallel,mixed-objects/writers-N/verify-false,0,go.mallocs,23109
go,packstore.write_parallel,mixed-objects/writers-N/verify-false,1,go.heap_alloc_bytes,129578160
go,packstore.write_parallel,mixed-objects/writers-N/verify-false,1,go.mallocs,23119
go,packstore.write_parallel,mixed-objects/writers-N/verify-false,2,go.heap_alloc_bytes,129577488
go,packstore.write_parallel,mixed-objects/writers-N/verify-false,2,go.mallocs,23113
go,packstore.write_parallel,mixed-objects/writers-N/verify-false,3,go.heap_alloc_bytes,129577040
go,packstore.write_parallel,mixed-objects/writers-N/verify-false,3,go.mallocs,23109
go,packstore.write_parallel,mixed-objects/writers-N/verify-true,0,go.heap_alloc_bytes,129577296
go,packstore.write_parallel,mixed-objects/writers-N/verify-true,0,go.mallocs,23112
go,packstore.write_parallel,mixed-objects/writers-N/verify-true,1,go.heap_alloc_bytes,129576784
go,packstore.write_parallel,mixed-objects/writers-N/verify-true,1,go.mallocs,23106
go,packstore.write_parallel,mixed-objects/writers-N/verify-true,2,go.heap_alloc_bytes,129577040
go,packstore.write_parallel,mixed-objects/writers-N/verify-true,2,go.mallocs,23109
go,packstore.write_parallel,mixed-objects/writers-N/verify-true,3,go.heap_alloc_bytes,129578640
go,packstore.write_parallel,mixed-objects/writers-N/verify-true,3,go.mallocs,23124
go,reference.decode,signed,0,go.heap_alloc_bytes,219256
go,reference.decode,signed,0,go.mallocs,2055
go,reference.decode,signed,1,go.heap_alloc_bytes,219256
go,reference.decode,signed,1,go.mallocs,2055
go,reference.decode,signed,2,go.heap_alloc_bytes,219256
go,reference.decode,signed,2,go.mallocs,2055
go,reference.decode,signed,3,go.heap_alloc_bytes,218248
go,reference.decode,signed,3,go.mallocs,2050
go,reference.encode,signed,0,go.heap_alloc_bytes,111752
go,reference.encode,signed,0,go.mallocs,514
go,reference.encode,signed,1,go.heap_alloc_bytes,112760
go,reference.encode,signed,1,go.mallocs,519
go,reference.encode,signed,2,go.heap_alloc_bytes,112760
go,reference.encode,signed,2,go.mallocs,519
go,reference.encode,signed,3,go.heap_alloc_bytes,112760
go,reference.encode,signed,3,go.mallocs,519
go,reference.signature_payload,signed,0,go.heap_alloc_bytes,79480
go,reference.signature_payload,signed,0,go.mallocs,518
go,reference.signature_payload,signed,1,go.heap_alloc_bytes,79480
go,reference.signature_payload,signed,1,go.mallocs,518
go,reference.signature_payload,signed,2,go.heap_alloc_bytes,79480
go,reference.signature_payload,signed,2,go.mallocs,518
go,reference.signature_payload,signed,3,go.heap_alloc_bytes,78984
go,reference.signature_payload,signed,3,go.mallocs,514
go,reference.validate_name,valid,0,go.heap_alloc_bytes,0
go,reference.validate_name,valid,0,go.mallocs,0
go,reference.validate_name,valid,1,go.heap_alloc_bytes,0
go,reference.validate_name,valid,1,go.mallocs,0
go,reference.validate_name,valid,2,go.heap_alloc_bytes,0
go,reference.validate_name,valid,2,go.mallocs,0
go,reference.validate_name,valid,3,go.heap_alloc_bytes,0
go,reference.validate_name,valid,3,go.mallocs,0
go,reference.validate_user,valid,0,go.heap_alloc_bytes,15920
go,reference.validate_user,valid,0,go.mallocs,229
go,reference.validate_user,valid,1,go.heap_alloc_bytes,15920
go,reference.validate_user,valid,1,go.mallocs,229
go,reference.validate_user,valid,2,go.heap_alloc_bytes,15920
go,reference.validate_user,valid,2,go.mallocs,229
go,reference.validate_user,valid,3,go.heap_alloc_bytes,15920
go,reference.validate_user,valid,3,go.mallocs,229
go,refstore.all,records,0,go.heap_alloc_bytes,1323936
go,refstore.all,records,0,go.mallocs,10027
go,refstore.all,records,1,go.heap_alloc_bytes,1307448
go,refstore.all,records,1,go.mallocs,10020
go,refstore.all,records,2,go.heap_alloc_bytes,1323936
go,refstore.all,records,2,go.mallocs,10027
go,refstore.all,records,3,go.heap_alloc_bytes,1323936
go,refstore.all,records,3,go.mallocs,10027
go,refstore.close,populated,0,go.heap_alloc_bytes,416
go,refstore.close,populated,0,go.mallocs,4
go,refstore.close,populated,1,go.heap_alloc_bytes,416
go,refstore.close,populated,1,go.mallocs,4
go,refstore.close,populated,2,go.heap_alloc_bytes,416
go,refstore.close,populated,2,go.mallocs,4
go,refstore.close,populated,3,go.heap_alloc_bytes,416
go,refstore.close,populated,3,go.mallocs,4
go,refstore.delete,records,0,go.heap_alloc_bytes,1569472
go,refstore.delete,records,0,go.mallocs,10736
go,refstore.delete,records,1,go.heap_alloc_bytes,1510944
go,refstore.delete,records,1,go.mallocs,10591
go,refstore.delete,records,2,go.heap_alloc_bytes,1510944
go,refstore.delete,records,2,go.mallocs,10591
go,refstore.delete,records,3,go.heap_alloc_bytes,1569472
go,refstore.delete,records,3,go.mallocs,10736
go,refstore.get,hit,0,go.heap_alloc_bytes,231664
go,refstore.get,hit,0,go.mallocs,4010
go,refstore.get,hit,1,go.heap_alloc_bytes,231664
go,refstore.get,hit,1,go.mallocs,4010
go,refstore.get,hit,2,go.heap_alloc_bytes,231664
go,refstore.get,hit,2,go.mallocs,4010
go,refstore.get,hit,3,go.heap_alloc_bytes,226328
go,refstore.get,hit,3,go.mallocs,4004
go,refstore.get,miss,0,go.heap_alloc_bytes,49160
go,refstore.get,miss,0,go.mallocs,2002
go,refstore.get,miss,1,go.heap_alloc_bytes,49160
go,refstore.get,miss,1,go.mallocs,2002
go,refstore.get,miss,2,go.heap_alloc_bytes,49160
go,refstore.get,miss,2,go.mallocs,2002
go,refstore.get,miss,3,go.heap_alloc_bytes,52360
go,refstore.get,miss,3,go.mallocs,2003
go,refstore.open,empty,0,go.heap_alloc_bytes,561496
go,refstore.open,empty,0,go.mallocs,534
go,refstore.open,empty,1,go.heap_alloc_bytes,561448
go,refstore.open,empty,1,go.mallocs,533
go,refstore.open,empty,2,go.heap_alloc_bytes,561448
go,refstore.open,empty,2,go.mallocs,533
go,refstore.open,empty,3,go.heap_alloc_bytes,561448
go,refstore.open,empty,3,go.mallocs,533
go,refstore.open,populated-reopen,0,go.heap_alloc_bytes,10365600
go,refstore.open,populated-reopen,0,go.mallocs,1262
go,refstore.open,populated-reopen,1,go.heap_alloc_bytes,10365440
go,refstore.open,populated-reopen,1,go.mallocs,1261
go,refstore.open,populated-reopen,2,go.heap_alloc_bytes,10365552
go,refstore.open,populated-reopen,2,go.mallocs,1262
go,refstore.open,populated-reopen,3,go.heap_alloc_bytes,10365664
go,refstore.open,populated-reopen,3,go.mallocs,1263
go,refstore.put,records/sync-false,0,go.heap_alloc_bytes,687776
go,refstore.put,records/sync-false,0,go.mallocs,54
go,refstore.put,records/sync-false,1,go.heap_alloc_bytes,687776
go,refstore.put,records/sync-false,1,go.mallocs,54
go,refstore.put,records/sync-false,2,go.heap_alloc_bytes,687664
go,refstore.put,records/sync-false,2,go.mallocs,53
go,refstore.put,records/sync-false,3,go.heap_alloc_bytes,687664
go,refstore.put,records/sync-false,3,go.mallocs,53
go,refstore.put,records/sync-true,0,go.heap_alloc_bytes,686256
go,refstore.put,records/sync-true,0,go.mallocs,51
go,refstore.put,records/sync-true,1,go.heap_alloc_bytes,687664
go,refstore.put,records/sync-true,1,go.mallocs,53
go,refstore.put,records/sync-true,2,go.heap_alloc_bytes,687664
go,refstore.put,records/sync-true,2,go.mallocs,53
go,refstore.put,records/sync-true,3,go.heap_alloc_bytes,728624
go,refstore.put,records/sync-true,3,go.mallocs,54
go,refstore.put_batch,records/sync-false,0,go.heap_alloc_bytes,3348032
go,refstore.put_batch,records/sync-false,0,go.mallocs,63
go,refstore.put_batch,records/sync-false,1,go.heap_alloc_bytes,3307072
go,refstore.put_batch,records/sync-false,1,go.mallocs,62
go,refstore.put_batch,records/sync-false,2,go.heap_alloc_bytes,3307072
go,refstore.put_batch,records/sync-false,2,go.mallocs,62
go,refstore.put_batch,records/sync-false,3,go.heap_alloc_bytes,3307072
go,refstore.put_batch,records/sync-false,3,go.mallocs,62
go,refstore.wipe,records,0,go.heap_alloc_bytes,1038720
go,refstore.wipe,records,0,go.mallocs,5690
go,refstore.wipe,records,1,go.heap_alloc_bytes,1402128
go,refstore.wipe,records,1,go.mallocs,5752
go,refstore.wipe,records,2,go.heap_alloc_bytes,1072160
go,refstore.wipe,records,2,go.mallocs,5597
go,refstore.wipe,records,3,go.heap_alloc_bytes,1401968
go,refstore.wipe,records,3,go.mallocs,5751
go,tarexport.write,fixture-tree,0,go.heap_alloc_bytes,9167696
go,tarexport.write,fixture-tree,0,go.mallocs,149575
go,tarexport.write,fixture-tree,1,go.heap_alloc_bytes,9167440
go,tarexport.write,fixture-tree,1,go.mallocs,149572
go,tarexport.write,fixture-tree,2,go.heap_alloc_bytes,9167440
go,tarexport.write,fixture-tree,2,go.mallocs,149572
go,tarexport.write,fixture-tree,3,go.heap_alloc_bytes,9167440
go,tarexport.write,fixture-tree,3,go.mallocs,149572
go,tarextract.extract,fixture-tree,0,go.heap_alloc_bytes,195419048
go,tarextract.extract,fixture-tree,0,go.mallocs,274510
go,tarextract.extract,fixture-tree,1,go.heap_alloc_bytes,195410848
go,tarextract.extract,fixture-tree,1,go.mallocs,274508
go,tarextract.extract,fixture-tree,2,go.heap_alloc_bytes,195427280
go,tarextract.extract,fixture-tree,2,go.mallocs,274512
go,tarextract.extract,fixture-tree,3,go.heap_alloc_bytes,195427280
go,tarextract.extract,fixture-tree,3,go.mallocs,274512
go,amberignore.descend,8-subdirs,4,go.heap_alloc_bytes,601224
go,amberignore.descend,8-subdirs,4,go.mallocs,8962
go,amberignore.descend,8-subdirs,5,go.heap_alloc_bytes,601224
go,amberignore.descend,8-subdirs,5,go.mallocs,8962
go,amberignore.descend,8-subdirs,6,go.heap_alloc_bytes,601304
go,amberignore.descend,8-subdirs,6,go.mallocs,8963
go,amberignore.ignored,mixed-names,4,go.heap_alloc_bytes,16384
go,amberignore.ignored,mixed-names,4,go.mallocs,1024
go,amberignore.ignored,mixed-names,5,go.heap_alloc_bytes,16384
go,amberignore.ignored,mixed-names,5,go.mallocs,1024
go,amberignore.ignored,mixed-names,6,go.heap_alloc_bytes,16384
go,amberignore.ignored,mixed-names,6,go.mallocs,1024
go,amberignore.ignored,nil-matcher,4,go.heap_alloc_bytes,0
go,amberignore.ignored,nil-matcher,4,go.mallocs,0
go,amberignore.ignored,nil-matcher,5,go.heap_alloc_bytes,0
go,amberignore.ignored,nil-matcher,5,go.mallocs,0
go,amberignore.ignored,nil-matcher,6,go.heap_alloc_bytes,0
go,amberignore.ignored,nil-matcher,6,go.mallocs,0
go,amberignore.root,load-root,4,go.heap_alloc_bytes,119808
go,amberignore.root,load-root,4,go.mallocs,1664
go,amberignore.root,load-root,5,go.heap_alloc_bytes,119808
go,amberignore.root,load-root,5,go.mallocs,1664
go,amberignore.root,load-root,6,go.heap_alloc_bytes,119808
go,amberignore.root,load-root,6,go.mallocs,1664
go,amberpack.decode_payload,mixed-records/producer-go,4,go.heap_alloc_bytes,16962504
go,amberpack.decode_payload,mixed-records/producer-go,4,go.mallocs,506
go,amberpack.decode_payload,mixed-records/producer-go,5,go.heap_alloc_bytes,16962504
go,amberpack.decode_payload,mixed-records/producer-go,5,go.mallocs,506
go,amberpack.decode_payload,mixed-records/producer-go,6,go.heap_alloc_bytes,16962504
go,amberpack.decode_payload,mixed-records/producer-go,6,go.mallocs,506
go,amberpack.decode_payload,mixed-records/producer-rust,4,go.heap_alloc_bytes,16966888
go,amberpack.decode_payload,mixed-records/producer-rust,4,go.mallocs,511
go,amberpack.decode_payload,mixed-records/producer-rust,5,go.heap_alloc_bytes,16966888
go,amberpack.decode_payload,mixed-records/producer-rust,5,go.mallocs,511
go,amberpack.decode_payload,mixed-records/producer-rust,6,go.heap_alloc_bytes,16964840
go,amberpack.decode_payload,mixed-records/producer-rust,6,go.mallocs,509
go,amberpack.encode_record,1MiB-duplicate,4,go.heap_alloc_bytes,13697024
go,amberpack.encode_record,1MiB-duplicate,4,go.mallocs,12
go,amberpack.encode_record,1MiB-duplicate,5,go.heap_alloc_bytes,13697024
go,amberpack.encode_record,1MiB-duplicate,5,go.mallocs,12
go,amberpack.encode_record,1MiB-duplicate,6,go.heap_alloc_bytes,13697024
go,amberpack.encode_record,1MiB-duplicate,6,go.mallocs,12
go,amberpack.encode_record,1MiB-random,4,go.heap_alloc_bytes,13697024
go,amberpack.encode_record,1MiB-random,4,go.mallocs,12
go,amberpack.encode_record,1MiB-random,5,go.heap_alloc_bytes,13697024
go,amberpack.encode_record,1MiB-random,5,go.mallocs,12
go,amberpack.encode_record,1MiB-random,6,go.heap_alloc_bytes,13697024
go,amberpack.encode_record,1MiB-random,6,go.mallocs,12
go,amberpack.encode_record,1MiB-text,4,go.heap_alloc_bytes,5013504
go,amberpack.encode_record,1MiB-text,4,go.mallocs,8
go,amberpack.encode_record,1MiB-text,5,go.heap_alloc_bytes,5013504
go,amberpack.encode_record,1MiB-text,5,go.mallocs,8
go,amberpack.encode_record,1MiB-text,6,go.heap_alloc_bytes,5013504
go,amberpack.encode_record,1MiB-text,6,go.mallocs,8
go,amberpack.encode_record,4KiB-duplicate,4,go.heap_alloc_bytes,14680064
go,amberpack.encode_record,4KiB-duplicate,4,go.mallocs,3072
go,amberpack.encode_record,4KiB-duplicate,5,go.heap_alloc_bytes,14680064
go,amberpack.encode_record,4KiB-duplicate,5,go.mallocs,3072
go,amberpack.encode_record,4KiB-duplicate,6,go.heap_alloc_bytes,14680064
go,amberpack.encode_record,4KiB-duplicate,6,go.mallocs,3072
go,amberpack.encode_record,4KiB-random,4,go.heap_alloc_bytes,14680064
go,amberpack.encode_record,4KiB-random,4,go.mallocs,3072
go,amberpack.encode_record,4KiB-random,5,go.heap_alloc_bytes,14680064
go,amberpack.encode_record,4KiB-random,5,go.mallocs,3072
go,amberpack.encode_record,4KiB-random,6,go.heap_alloc_bytes,14680064
go,amberpack.encode_record,4KiB-random,6,go.mallocs,3072
go,amberpack.encode_record,4KiB-text,4,go.heap_alloc_bytes,5505024
go,amberpack.encode_record,4KiB-text,4,go.mallocs,2048
go,amberpack.encode_record,4KiB-text,5,go.heap_alloc_bytes,5505024
go,amberpack.encode_record,4KiB-text,5,go.mallocs,2048
go,amberpack.encode_record,4KiB-text,6,go.heap_alloc_bytes,5505024
go,amberpack.encode_record,4KiB-text,6,go.mallocs,2048
go,amberpack.encode_record,empty,4,go.heap_alloc_bytes,384000
go,amberpack.encode_record,empty,4,go.mallocs,8000
go,amberpack.encode_record,empty,5,go.heap_alloc_bytes,384000
go,amberpack.encode_record,empty,5,go.mallocs,8000
go,amberpack.encode_record,empty,6,go.heap_alloc_bytes,384000
go,amberpack.encode_record,empty,6,go.mallocs,8000
go,amberpack.encode_record,large-8MiB-duplicate,4,go.heap_alloc_bytes,54558720
go,amberpack.encode_record,large-8MiB-duplicate,4,go.mallocs,6
go,amberpack.encode_record,large-8MiB-duplicate,5,go.heap_alloc_bytes,54558720
go,amberpack.encode_record,large-8MiB-duplicate,5,go.mallocs,6
go,amberpack.encode_record,large-8MiB-duplicate,6,go.heap_alloc_bytes,54558720
go,amberpack.encode_record,large-8MiB-duplicate,6,go.mallocs,6
go,amberpack.encode_record,large-8MiB-random,4,go.heap_alloc_bytes,27279360
go,amberpack.encode_record,large-8MiB-random,4,go.mallocs,3
go,amberpack.encode_record,large-8MiB-random,5,go.heap_alloc_bytes,27279360
go,amberpack.encode_record,large-8MiB-random,5,go.mallocs,3
go,amberpack.encode_record,large-8MiB-random,6,go.heap_alloc_bytes,27279360
go,amberpack.encode_record,large-8MiB-random,6,go.mallocs,3
go,amberpack.encode_record,large-8MiB-text,4,go.heap_alloc_bytes,10002432
go,amberpack.encode_record,large-8MiB-text,4,go.mallocs,2
go,amberpack.encode_record,large-8MiB-text,5,go.heap_alloc_bytes,10002432
go,amberpack.encode_record,large-8MiB-text,5,go.mallocs,2
go,amberpack.encode_record,large-8MiB-text,6,go.heap_alloc_bytes,10002432
go,amberpack.encode_record,large-8MiB-text,6,go.mallocs,2
go,amberpack.encode_record,tiny-64B-duplicate,4,go.heap_alloc_bytes,4980736
go,amberpack.encode_record,tiny-64B-duplicate,4,go.mallocs,49152
go,amberpack.encode_record,tiny-64B-duplicate,5,go.heap_alloc_bytes,4980736
go,amberpack.encode_record,tiny-64B-duplicate,5,go.mallocs,49152
go,amberpack.encode_record,tiny-64B-duplicate,6,go.heap_alloc_bytes,4980736
go,amberpack.encode_record,tiny-64B-duplicate,6,go.mallocs,49152
go,amberpack.encode_record,tiny-64B-random,4,go.heap_alloc_bytes,4980736
go,amberpack.encode_record,tiny-64B-random,4,go.mallocs,49152
go,amberpack.encode_record,tiny-64B-random,5,go.heap_alloc_bytes,4980736
go,amberpack.encode_record,tiny-64B-random,5,go.mallocs,49152
go,amberpack.encode_record,tiny-64B-random,6,go.heap_alloc_bytes,4980736
go,amberpack.encode_record,tiny-64B-random,6,go.mallocs,49152
