core,group,op,workload,threads,rep,ops,bytes,bytes_kind,wall_ns,ns_per_op,cpu_user_ns,cpu_sys_ns,max_rss_kib,checksum,item_bytes,items,content,entries,depth,width,shape,files,objects,workers,sweep,series
go,packstore,packstore.record,by-location,1,1,2000,0,,960355,480.1775,959000,0,1823900,5285249005012365412,,2000,structured,,,,,,30000,1,,
go,packstore,packstore.record,by-location,1,2,2000,0,,743561,371.7805,744000,0,1823900,5285249005012365412,,2000,structured,,,,,,30000,1,,
go,packstore,packstore.record,by-location,1,3,2000,0,,743921,371.9605,744000,0,1823900,5285249005012365412,,2000,structured,,,,,,30000,1,,
go,packstore,packstore.remove,one-sealed-segment,1,0,1,0,,1071847,1071847.0,72000,1017000,1823900,15866661794175806913,,1,structured,,,,,,30000,1,,
go,packstore,packstore.remove,one-sealed-segment,1,1,1,0,,938322,938322.0,0,960000,1823900,15866661794175806913,,1,structured,,,,,,30000,1,,
go,packstore,packstore.remove,one-sealed-segment,1,2,1,0,,819776,819776.0,0,830000,1823900,15866661794175806913,,1,structured,,,,,,30000,1,,
go,packstore,packstore.remove,one-sealed-segment,1,3,1,0,,819035,819035.0,0,824000,1823900,15866661794175806913,,1,structured,,,,,,30000,1,,
go,packstore,packstore.scan_index,all-segments,1,0,30000,0,,879009,29.3003,885000,0,1823900,10342482749988183815,,30000,structured,,,,,,30000,1,,
go,packstore,packstore.scan_index,all-segments,1,1,30000,0,,868990,28.966333333333335,779000,93000,1823900,10342482749988183815,,30000,structured,,,,,,30000,1,,
go,packstore,packstore.scan_index,all-segments,1,2,30000,0,,881484,29.3828,882000,0,1823900,10342482749988183815,,30000,structured,,,,,,30000,1,,
go,packstore,packstore.scan_index,all-segments,1,3,30000,0,,911651,30.388366666666666,815000,97000,1823900,10342482749988183815,,30000,structured,,,,,,30000,1,,
go,packstore,packstore.segments,list,1,0,64,0,,457123,7142.546875,414000,50000,1823900,4309077696602640165,,64,structured,,,,,,30000,1,,
go,packstore,packstore.segments,list,1,1,64,0,,457394,7146.78125,467000,0,1823900,4309077696602640165,,64,structured,,,,,,30000,1,,
go,packstore,packstore.segments,list,1,2,64,0,,454098,7095.28125,460000,0,1823900,4309077696602640165,,64,structured,,,,,,30000,1,,
go,packstore,packstore.segments,list,1,3,64,0,,463776,7246.5,468000,0,1823900,4309077696602640165,,64,structured,,,,,,30000,1,,
go,packstore,packstore.sort_by_location,scattered,1,0,2000,0,,364937,182.4685,360000,0,1823900,3249262256985730013,,2000,structured,,,,,,30000,1,,
go,packstore,packstore.sort_by_location,scattered,1,1,2000,0,,365859,182.9295,366000,0,1823900,3249262256985730013,,2000,structured,,,,,,30000,1,,
go,packstore,packstore.sort_by_location,scattered,1,2,2000,0,,377010,188.505,343000,41000,1823900,3249262256985730013,,2000,structured,,,,,,30000,1,,
go,packstore,packstore.sort_by_location,scattered,1,3,2000,0,,381859,190.9295,347000,41000,1823900,3249262256985730013,,2000,structured,,,,,,30000,1,,
go,packstore,packstore.stored_size,hit,1,0,2000,0,,193139,96.5695,175000,21000,1823900,5790321329468438501,,2000,structured,,,,,,30000,1,,
go,packstore,packstore.stored_size,hit,1,1,2000,0,,187588,93.794,191000,0,1823900,5790321329468438501,,2000,structured,,,,,,30000,1,,
go,packstore,packstore.stored_size,hit,1,2,2000,0,,191456,95.728,195000,0,1823900,5790321329468438501,,2000,structured,,,,,,30000,1,,
go,packstore,packstore.stored_size,hit,1,3,2000,0,,187669,93.8345,191000,0,1823900,5790321329468438501,,2000,structured,,,,,,30000,1,,
go,packstore,packstore.verify,full-scrub,1,0,30000,0,,277380339,9246.0113,276544000,0,1823900,9929646806074584996,,30000,structured,,,,,,30000,1,,
go,packstore,packstore.verify,full-scrub,1,1,30000,0,,276169526,9205.650866666667,275546000,729000,1823900,9929646806074584996,,30000,structured,,,,,,30000,1,,
go,packstore,packstore.verify,full-scrub,1,2,30000,0,,275459138,9181.971266666667,275047000,662000,1823900,9929646806074584996,,30000,structured,,,,,,30000,1,,
go,packstore,packstore.verify,full-scrub,1,3,30000,0,,277749535,9258.317833333333,278270000,11862000,1823900,9929646806074584996,,30000,structured,,,,,,30000,1,,
go,packstore,packstore.wipe,populated,1,0,1,0,,6236453,6236453.0,165000,6057000,1823900,12161962213042174405,,1,structured,,,,,,30000,1,,
go,packstore,packstore.wipe,populated,1,1,1,0,,5743943,5743943.0,0,6653000,1823900,12161962213042174405,,1,structured,,,,,,30000,1,,
go,packstore,packstore.wipe,populated,1,2,1,0,,5406758,5406758.0,425000,6075000,1823900,12161962213042174405,,1,structured,,,,,,30000,1,,
go,packstore,packstore.wipe,populated,1,3,1,0,,5209552,5209552.0,199000,6031000,1823900,12161962213042174405,,1,structured,,,,,,30000,1,,
go,packstore,packstore.write_batch,mixed-objects,1,0,8000,70656000,payload,259825866,32478.23325,235356000,21700000,1823900,9929646806074584996,,8000,structured,,,,,,8000,1,,
go,packstore,packstore.write_batch,mixed-objects,1,1,8000,70656000,payload,256640620,32080.0775,230246000,25943000,1823900,9929646806074584996,,8000,structured,,,,,,8000,1,,
go,packstore,packstore.write_batch,mixed-objects,1,2,8000,70656000,payload,256525130,32065.64125,230570000,20827000,1823900,9929646806074584996,,8000,structured,,,,,,8000,1,,
go,packstore,packstore.write_batch,mixed-objects,1,3,8000,70656000,payload,254476236,31809.5295,233909000,17858000,1823900,9929646806074584996,,8000,structured,,,,,,8000,1,,
go,packstore,packstore.write_parallel,duplicate-stream/writers-N,8,0,8000,70656000,payload,2569188,321.1485,4378000,169000,1823900,16461052147560502176,,8000,duplicate,,,,,,8000,8,,
go,packstore,packstore.write_parallel,duplicate-stream/writers-N,8,1,8000,70656000,payload,2755794,344.47425,4773000,1113000,1823900,16461052147560502176,,8000,duplicate,,,,,,8000,8,,
go,packstore,packstore.write_parallel,duplicate-stream/writers-N,8,2,8000,70656000,payload,3145679,393.209875,2913000,3865000,1823900,16461052147560502176,,8000,duplicate,,,,,,8000,8,,
go,packstore,packstore.write_parallel,duplicate-stream/writers-N,8,3,8000,70656000,payload,2534882,316.86025,4423000,52000,1823900,16461052147560502176,,8000,duplicate,,,,,,8000,8,,
go,packstore,packstore.write_parallel,mixed-objects/writers-1/verify-false,1,0,8000,70656000,payload,259912561,32489.070125,241728000,25426000,1823900,3234576589889759616,,8000,structured,,,,,,8000,1,,
go,packstore,packstore.write_parallel,mixed-objects/writers-1/verify-false,1,1,8000,70656000,payload,259561650,32445.20625,234939000,34570000,1823900,3234576589889759616,,8000,structured,,,,,,8000,1,,
go,packstore,packstore.write_parallel,mixed-objects/writers-1/verify-false,1,2,8000,70656000,payload,263815346,32976.91825,243091000,24965000,1823900,3234576589889759616,,8000,structured,,,,,,8000,1,,
go,packstore,packstore.write_parallel,mixed-objects/writers-1/verify-false,1,3,8000,70656000,payload,261302005,32662.750625,247534000,21105000,1823900,3234576589889759616,,8000,structured,,,,,,8000,1,,
go,packstore,packstore.write_parallel,mixed-objects/writers-1/verify-true,1,0,8000,70656000,payload,280760405,35095.050625,263119000,24562000,1823900,3234576589889759616,,8000,structured,,,,,,8000,1,,
go,packstore,packstore.write_parallel,mixed-objects/writers-1/verify-true,1,1,8000,70656000,payload,284927415,35615.926875,268992000,33842000,1823900,3234576589889759616,,8000,structured,,,,,,8000,1,,
go,packstore,packstore.write_parallel,mixed-objects/writers-1/verify-true,1,2,8000,70656000,payload,283132947,35391.618375,258541000,28660000,1823900,3234576589889759616,,8000,structured,,,,,,8000,1,,
go,packstore,packstore.write_parallel,mixed-objects/writers-1/verify-true,1,3,8000,70656000,payload,280752771,35094.096375,263277000,24292000,1823900,3234576589889759616,,8000,structured,,,,,,8000,1,,
go,packstore,packstore.write_parallel,mixed-objects/writers-N/verify-false,8,0,8000,70656000,payload,72912792,9114.099,253192000,27025000,1823900,3234576589889759616,,8000,structured,,,,,,8000,8,,
go,packstore,packstore.write_parallel,mixed-objects/writers-N/verify-false,8,1,8000,70656000,payload,74924896,9365.612,256259000,28546000,1823900,3234576589889759616,,8000,structured,,,,,,8000,8,,
go,packstore,packstore.write_parallel,mixed-objects/writers-N/verify-false,8,2,8000,70656000,payload,72470838,9058.85475,259581000,23054000,1823900,3234576589889759616,,8000,structured,,,,,,8000,8,,
go,packstore,packstore.write_parallel,mixed-objects/writers-N/verify-false,8,3,8000,70656000,payload,71668876,8958.6095,253576000,23258000,1823900,3234576589889759616,,8000,structured,,,,,,8000,8,,
go,packstore,packstore.write_parallel,mixed-objects/writers-N/verify-true,8,0,8000,70656000,payload,75471339,9433.917375,278077000,19675000,1823900,3234576589889759616,,8000,structured,,,,,,8000,8,,
go,packstore,packstore.write_parallel,mixed-objects/writers-N/verify-true,8,1,8000,70656000,payload,79652397,9956.549625,277350000,29731000,1823900,3234576589889759616,,8000,structured,,,,,,8000,8,,
go,packstore,packstore.write_parallel,mixed-objects/writers-N/verify-true,8,2,8000,70656000,payload,76136581,9517.072625,276092000,29189000,1823900,3234576589889759616,,8000,structured,,,,,,8000,8,,
go,packstore,packstore.write_parallel,mixed-objects/writers-N/verify-true,8,3,8000,70656000,payload,79191958,9898.99475,282284000,17522000,1823900,3234576589889759616,,8000,structured,,,,,,8000,8,,
go,reference,reference.decode,signed,1,0,256,81152,encoded,224369,876.44140625,227000,0,1823900,9423346386722356261,317,256,structured,,,,,,,1,,
go,reference,reference.decode,signed,1,1,256,81152,encoded,214500,837.890625,194000,23000,1823900,9423346386722356261,317,256,structured,,,,,,,1,,
go,reference,reference.decode,signed,1,2,256,81152,encoded,256159,1000.62109375,218000,26000,1823900,9423346386722356261,317,256,structured,,,,,,,1,,
go,reference,reference.decode,signed,1,3,256,81152,encoded,219930,859.1015625,201000,24000,1823900,9423346386722356261,317,256,structured,,,,,,,1,,
go,reference,reference.encode,signed,1,0,256,81152,encoded,67359,263.12109375,69000,8000,1823900,1558907671059768101,317,256,structured,,,,,,,1,,
go,reference,reference.encode,signed,1,1,256,81152,encoded,80163,313.13671875,0,118000,1823900,1558907671059768101,317,256,structured,,,,,,,1,,
go,reference,reference.encode,signed,1,2,256,81152,encoded,68240,266.5625,66000,8000,1823900,1558907671059768101,317,256,structured,,,,,,,1,,
go,reference,reference.encode,signed,1,3,256,81152,encoded,65796,257.015625,67000,8000,1823900,1558907671059768101,317,256,structured,,,,,,,1,,
go,reference,reference.signature_payload,signed,1,0,256,0,,68491,267.54296875,63000,7000,1823900,5207887851867075365,,256,structured,,,,,,,1,,
go,reference,reference.signature_payload,signed,1,1,256,0,,74202,289.8515625,67000,8000,1823900,5207887851867075365,,256,structured,,,,,,,1,,
go,reference,reference.signature_payload,signed,1,2,256,0,,77859,304.13671875,75000,9000,1823900,5207887851867075365,,256,structured,,,,,,,1,,
go,reference,reference.signature_payload,signed,1,3,256,0,,61567,240.49609375,58000,7000,1823900,5207887851867075365,,256,structured,,,,,,,1,,
go,reference,reference.validate_name,valid,1,0,256,0,,15389,60.11328125,19000,2000,1823900,17539378016686813989,,256,structured,,,,,,,1,,
go,reference,reference.validate_name,valid,1,1,256,0,,14418,56.3203125,16000,2000,1823900,17539378016686813989,,256,structured,,,,,,,1,,
go,reference,reference.validate_name,valid,1,2,256,0,,14107,55.10546875,23000,3000,1823900,17539378016686813989,,256,structured,,,,,,,1,,
go,reference,reference.validate_name,valid,1,3,256,0,,14508,56.671875,21000,0,1823900,17539378016686813989,,256,structured,,,,,,,1,,
go,reference,reference.validate_user,valid,1,0,256,0,,15810,61.7578125,19000,0,1823900,17539378016686813989,,256,structured,,,,,,,1,,
go,reference,reference.validate_user,valid,1,1,256,0,,19227,75.10546875,26000,0,1823900,17539378016686813989,,256,structured,,,,,,,1,,
go,reference,reference.validate_user,valid,1,2,256,0,,17904,69.9375,23000,0,1823900,17539378016686813989,,256,structured,,,,,,,1,,
go,reference,reference.validate_user,valid,1,3,256,0,,18285,71.42578125,21000,0,1823900,17539378016686813989,,256,structured,,,,,,,1,,
go,refstore,refstore.all,records,1,0,5000,0,,542426,108.4852,494000,59000,1823900,7892593287194926980,,1,structured,5000,,,,,,1,,
go,refstore,refstore.all,records,1,1,5000,0,,535784,107.1568,484000,58000,1823900,7892593287194926980,,1,structured,5000,,,,,,1,,
go,refstore,refstore.all,records,1,2,5000,0,,520735,104.147,467000,57000,1823900,7892593287194926980,,1,structured,5000,,,,,,1,,
go,refstore,refstore.all,records,1,3,5000,0,,538989,107.7978,487000,59000,1823900,7892593287194926980,,1,structured,5000,,,,,,1,,
go,refstore,refstore.close,populated,1,0,1,0,,133355,133355.0,65000,8000,1823900,1,,1,structured,5000,,,,,,1,,
go,refstore,refstore.close,populated,1,1,1,0,,134557,134557.0,75000,9000,1823900,1,,1,structured,5000,,,,,,1,,
go,refstore,refstore.close,populated,1,2,1,0,,130900,130900.0,74000,9000,1823900,1,,1,structured,5000,,,,,,1,,
go,refstore,refstore.close,populated,1,3,1,0,,132894,132894.0,70000,9000,1823900,1,,1,structured,5000,,,,,,1,,
go,refstore,refstore.delete,records,1,0,5000,0,,8316065,1663.213,8437000,45000,1823900,14982512862514255781,,5000,structured,5000,,,,,,1,,
go,refstore,refstore.delete,records,1,1,5000,0,,8174816,1634.9632,8269000,26000,1823900,14982512862514255781,,5000,structured,5000,,,,,,1,,
go,refstore,refstore.delete,records,1,2,5000,0,,8438951,1687.7902,8399000,164000,1823900,14982512862514255781,,5000,structured,5000,,,,,,1,,
go,refstore,refstore.delete,records,1,3,5000,0,,8400037,1680.0074,8432000,74000,1823900,14982512862514255781,,5000,structured,5000,,,,,,1,,
go,refstore,refstore.get,hit,1,0,2000,0,,2031020,1015.51,2016000,2000,1823900,15973922035146887013,,2000,structured,5000,,,,,,1,,
go,refstore,refstore.get,hit,1,1,2000,0,,2036810,1018.405,2035000,2000,1823900,15973922035146887013,,2000,structured,5000,,,,,,1,,
go,refstore,refstore.get,hit,1,2,2000,0,,2051419,1025.7095,2048000,0,1823900,15973922035146887013,,2000,structured,5000,,,,,,1,,
go,refstore,refstore.get,hit,1,3,2000,0,,2038865,1019.4325,2042000,4000,1823900,15973922035146887013,,2000,structured,5000,,,,,,1,,
go,refstore,refstore.get,miss,1,0,2000,0,,419982,209.991,378000,45000,1823900,15777377584200431653,,2000,structured,5000,,,,,,1,,
go,refstore,refstore.get,miss,1,1,2000,0,,409853,204.9265,371000,45000,1823900,15777377584200431653,,2000,structured,5000,,,,,,1,,
go,refstore,refstore.get,miss,1,2,2000,0,,410625,205.3125,417000,0,1823900,15777377584200431653,,2000,structured,5000,,,,,,1,,
go,refstore,refstore.get,miss,1,3,2000,0,,414822,207.411,421000,0,1823900,15777377584200431653,,2000,structured,5000,,,,,,1,,
go,refstore,refstore.open,empty,1,0,1,0,,765873,765873.0,0,405000,1823900,1,,1,structured,,,,,,,1,,
go,refstore,refstore.open,empty,1,1,1,0,,736045,736045.0,363000,44000,1823900,1,,1,structured,,,,,,,1,,
go,refstore,refstore.open,empty,1,2,1,0,,759221,759221.0,361000,44000,1823900,1,,1,structured,,,,,,,1,,
go,refstore,refstore.open,empty,1,3,1,0,,748920,748920.0,0,406000,1823900,1,,1,structured,,,,,,,1,,
go,refstore,refstore.open,populated-reopen,1,0,1,0,,2481991,2481991.0,1151000,1027000,1823900,83,,1,structured,5000,,,,,,1,,
go,refstore,refstore.open,populated-reopen,1,1,1,0,,2410765,2410765.0,1337000,756000,1823900,83,,1,structured,5000,,,,,,1,,
go,refstore,refstore.open,populated-reopen,1,2,1,0,,2435843,2435843.0,2109000,12000,1823900,83,,1,structured,5000,,,,,,1,,
go,refstore,refstore.open,populated-reopen,1,3,1,0,,2380057,2380057.0,2050000,4000,1823900,83,,1,structured,5000,,,,,,1,,
go,refstore,refstore.put,records/sync-false,1,0,5000,0,,2266219,453.2438,3183000,0,1823900,14982512862514255781,,5000,structured,5000,,,,,,1,,
go,refstore,refstore.put,records/sync-false,1,1,5000,0,,2190264,438.0528,2121000,907000,1823900,14982512862514255781,,5000,structured,5000,,,,,,1,,
go,refstore,refstore.put,records/sync-false,1,2,5000,0,,2384786,476.9572,2132000,903000,1823900,14982512862514255781,,5000,structured,5000,,,,,,1,,
go,refstore,refstore.put,records/sync-false,1,3,5000,0,,2223126,444.6252,2081000,889000,1823900,14982512862514255781,,5000,structured,5000,,,,,,1,,
go,refstore,refstore.put,records/sync-true,1,0,5000,0,,301662043,60332.4086,26767000,30241000,1823900,14982512862514255781,,5000,structured,5000,,,,,,1,,
go,refstore,refstore.put,records/sync-true,1,1,5000,0,,301188427,60237.6854,33554000,22699000,1823900,14982512862514255781,,5000,structured,5000,,,,,,1,,
go,refstore,refstore.put,records/sync-true,1,2,5000,0,,301472460,60294.492,30860000,26467000,1823900,14982512862514255781,,5000,structured,5000,,,,,,1,,
go,refstore,refstore.put,records/sync-true,1,3,5000,0,,311570931,62314.1862,40520000,19339000,1823900,14982512862514255781,,5000,structured,5000,,,,,,1,,
go,refstore,refstore.put_batch,records/sync-false,1,0,5000,0,,577894,115.5788,0,606000,1823900,8710676069373506828,,5000,structured,5000,,,,,,1,,
go,refstore,refstore.put_batch,records/sync-false,1,1,5000,0,,577984,115.5968,517000,63000,1823900,8710676069373506828,,5000,structured,5000,,,,,,1,,
go,refstore,refstore.put_batch,records/sync-false,1,2,5000,0,,566281,113.2562,568000,0,1823900,8710676069373506828,,5000,structured,5000,,,,,,1,,
go,refstore,refstore.put_batch,records/sync-false,1,3,5000,0,,579046,115.8092,559000,0,1823900,8710676069373506828,,5000,structured,5000,,,,,,1,,
go,refstore,refstore.wipe,records,1,0,1,0,,1168963,1168963.0,1186000,22000,1823900,12161962213042174405,,1,structured,5000,,,,,,1,,
go,refstore,refstore.wipe,records,1,1,1,0,,1151559,1151559.0,1182000,22000,1823900,12161962213042174405,,1,structured,5000,,,,,,1,,
go,refstore,refstore.wipe,records,1,2,1,0,,1164084,1164084.0,1209000,0,1823900,12161962213042174405,,1,structured,5000,,,,,,1,,
go,refstore,refstore.wipe,records,1,3,1,0,,1132904,1132904.0,1171000,19000,1823900,12161962213042174405,,1,structured,5000,,,,,,1,,
go,tar,tarexport.write,fixture-tree,1,0,5323,64294912,encoded,12564812,2360.4756716137517,12384000,156000,1823900,4304777291239815761,,,tree,5323,,,,5323,,1,,
go,tar,tarexport.write,fixture-tree,1,1,5323,64294912,encoded,12548661,2357.4414803682134,12579000,0,1823900,4304777291239815761,,,tree,5323,,,,5323,,1,,
go,tar,tarexport.write,fixture-tree,1,2,5323,64294912,encoded,12497083,2347.7518316738683,12445000,41000,1823900,4304777291239815761,,,tree,5323,,,,5323,,1,,
go,tar,tarexport.write,fixture-tree,1,3,5323,64294912,encoded,12512623,2350.671238023671,12484000,0,1823900,4304777291239815761,,,tree,5323,,,,5323,,1,,
go,tar,tarextract.extract,fixture-tree,1,0,5323,64294912,encoded,238175286,44744.55870749577,64126000,173248000,1823900,4304777291239815761,,,tree,5323,,,,5323,,1,,
go,tar,tarextract.extract,fixture-tree,1,1,5323,64294912,encoded,209149289,39291.61919969942,74926000,134950000,1823900,4304777291239815761,,,tree,5323,,,,5323,,1,,
go,tar,tarextract.extract,fixture-tree,1,2,5323,64294912,encoded,209527401,39362.652827353,69157000,143901000,1823900,4304777291239815761,,,tree,5323,,,,5323,,1,,
go,tar,tarextract.extract,fixture-tree,1,3,5323,64294912,encoded,208198994,39113.09299267331,74890000,132960000,1823900,4304777291239815761,,,tree,5323,,,,5323,,1,,
go,amberignore,amberignore.descend,8-subdirs,1,4,512,0,,2656314,5188.11328125,1567000,1079000,1791124,11838577130360562469,,,structured,512,1,,,,,1,,
go,amberignore,amberignore.descend,8-subdirs,1,5,512,0,,2606639,5091.091796875,1008000,1834000,1791124,11838577130360562469,,,structured,512,1,,,,,1,,
go,amberignore,amberignore.descend,8-subdirs,1,6,512,0,,2565782,5011.29296875,0,2565000,1791124,11838577130360562469,,,structured,512,1,,,,,1,,
go,amberignore,amberignore.ignored,mixed-names,1,4,1024,0,,218427,213.3076171875,193000,28000,1791124,17033983874747237157,,,structured,1024,,,,,,1,,
go,amberignore,amberignore.ignored,mixed-names,1,5,1024,0,,220251,215.0888671875,200000,29000,1791124,17033983874747237157,,,structured,1024,,,,,,1,,
go,amberignore,amberignore.ignored,mixed-names,1,6,1024,0,,207116,202.26171875,187000,26000,1791124,17033983874747237157,,,structured,1024,,,,,,1,,
go,amberignore,amberignore.ignored,nil-matcher,1,4,1024,0,,8676,8.47265625,17000,2000,1791124,13389487554061181733,,,structured,1024,,,,,,1,,
go,amberignore,amberignore.ignored,nil-matcher,1,5,1024,0,,8786,8.580078125,11000,1000,1791124,13389487554061181733,,,structured,1024,,,,,,1,,
go,amberignore,amberignore.ignored,nil-matcher,1,6,1024,0,,5200,5.078125,9000,1000,1791124,13389487554061181733,,,structured,1024,,,,,,1,,
go,amberignore,amberignore.root,load-root,1,4,64,0,,468305,7317.265625,472000,0,1791124,3808676317670837029,,,structured,64,,,,,,1,,
go,amberignore,amberignore.root,load-root,1,5,64,0,,459397,7178.078125,404000,58000,1791124,3808676317670837029,,,structured,64,,,,,,1,,
go,amberignore,amberignore.root,load-root,1,6,64,0,,487191,7612.359375,0,488000,1791124,3808676317670837029,,,structured,64,,,,,,1,,
go,amberpack,amberpack.decode_payload,mixed-records/producer-go,1,4,500,10070344,encoded,8022786,16045.572,8013000,1013000,1791124,4860269593321461802,,500,structured,,,,,,500,1,,
go,amberpack,amberpack.decode_payload,mixed-records/producer-go,1,5,500,10070344,encoded,7746778,15493.556,7756000,971000,1791124,4860269593321461802,,500,structured,,,,,,500,1,,
go,amberpack,amberpack.decode_payload,mixed-records/producer-go,1,6,500,10070344,encoded,7416107,14832.214,6584000,942000,1791124,4860269593321461802,,500,structured,,,,,,500,1,,
go,amberpack,amberpack.decode_payload,mixed-records/producer-rust,1,4,500,10053753,encoded,7274026,14548.052,7171000,1032000,1791124,4860269593321461802,,500,structured,,,,,,500,1,,
go,amberpack,amberpack.decode_payload,mixed-records/producer-rust,1,5,500,10053753,encoded,7491100,14982.2,7335000,1061000,1791124,4860269593321461802,,500,structured,,,,,,500,1,,
go,amberpack,amberpack.decode_payload,mixed-records/producer-rust,1,6,500,10053753,encoded,7112207,14224.414,7157000,1039000,1791124,4860269593321461802,,500,structured,,,,,,500,1,,
go,amberpack,amberpack.encode_record,1MiB-duplicate,1,4,4,4194304,payload,1931530,482882.5,1930000,0,1791124,10804007899247999205,1048576,4,duplicate,,,,,,,1,item_bytes,duplicate
go,amberpack,amberpack.encode_record,1MiB-duplicate,1,5,4,4194304,payload,1759852,439963.0,1666000,95000,1791124,10804007899247999205,1048576,4,duplicate,,,,,,,1,item_bytes,duplicate
go,amberpack,amberpack.encode_record,1MiB-duplicate,1,6,4,4194304,payload,1542767,385691.75,1412000,923000,1791124,10804007899247999205,1048576,4,duplicate,,,,,,,1,item_bytes,duplicate
go,amberpack,amberpack.encode_record,1MiB-random,1,4,4,4194304,payload,1622068,405517.0,1626000,0,1791124,16911360464488762320,1048576,4,random,,,,,,,1,item_bytes,random
go,amberpack,amberpack.encode_record,1MiB-random,1,5,4,4194304,payload,1500947,375236.75,1438000,64000,1791124,16911360464488762320,1048576,4,random,,,,,,,1,item_bytes,random
go,amberpack,amberpack.encode_record,1MiB-random,1,6,4,4194304,payload,1440541,360135.25,1434000,0,1791124,16911360464488762320,1048576,4,random,,,,,,,1,item_bytes,random
go,amberpack,amberpack.encode_record,1MiB-text,1,4,4,4194304,payload,12530907,3132726.75,12499000,941000,1791124,489844278859407729,1048576,4,text,,,,,,,1,item_bytes,text
go,amberpack,amberpack.encode_record,1MiB-text,1,5,4,4194304,payload,12701022,3175255.5,13593000,92000,1791124,489844278859407729,1048576,4,text,,,,,,,1,item_bytes,text
go,amberpack,amberpack.encode_record,1MiB-text,1,6,4,4194304,payload,12677186,3169296.5,12616000,963000,1791124,489844278859407729,1048576,4,text,,,,,,,1,item_bytes,text
go,amberpack,amberpack.encode_record,4KiB-duplicate,1,4,1024,4194304,payload,4039095,3944.4287109375,3950000,1013000,1791124,15163794708379116325,4096,1024,duplicate,,,,,,,1,item_bytes,duplicate
go,amberpack,amberpack.encode_record,4KiB-duplicate,1,5,1024,4194304,payload,3754733,3666.7314453125,3659000,93000,1791124,15163794708379116325,4096,1024,duplicate,,,,,,,1,item_bytes,duplicate
go,amberpack,amberpack.encode_record,4KiB-duplicate,1,6,1024,4194304,payload,3415575,3335.5224609375,3391000,0,1791124,15163794708379116325,4096,1024,duplicate,,,,,,,1,item_bytes,duplicate
go,amberpack,amberpack.encode_record,4KiB-random,1,4,1024,4194304,payload,3956187,3863.4638671875,4875000,0,1791124,833230075664003548,4096,1024,random,,,,,,,1,item_bytes,random
go,amberpack,amberpack.encode_record,4KiB-random,1,5,1024,4194304,payload,3648880,3563.359375,3640000,0,1791124,833230075664003548,4096,1024,random,,,,,,,1,item_bytes,random
go,amberpack,amberpack.encode_record,4KiB-random,1,6,1024,4194304,payload,4118658,4022.126953125,4024000,1014000,1791124,833230075664003548,4096,1024,random,,,,,,,1,item_bytes,random
go,amberpack,amberpack.encode_record,4KiB-text,1,4,1024,4194304,payload,24555046,23979.537109375,24635000,944000,1791124,7797885073011845644,4096,1024,text,,,,,,,1,item_bytes,text
go,amberpack,amberpack.encode_record,4KiB-text,1,5,1024,4194304,payload,24968185,24382.9931640625,24917000,989000,1791124,7797885073011845644,4096,1024,text,,,,,,,1,item_bytes,text
go,amberpack,amberpack.encode_record,4KiB-text,1,6,1024,4194304,payload,24570696,23994.8203125,24515000,1080000,1791124,7797885073011845644,4096,1024,text,,,,,,,1,item_bytes,text
go,amberpack,amberpack.encode_record,empty,1,4,8000,0,payload,518441,64.805125,515000,0,1791124,18132281937839988517,,8000,empty,,,,,,,1,item_bytes,empty
go,amberpack,amberpack.encode_record,empty,1,5,8000,0,payload,514483,64.310375,516000,0,1791124,18132281937839988517,,8000,empty,,,,,,,1,item_bytes,empty
go,amberpack,amberpack.encode_record,empty,1,6,8000,0,payload,505626,63.20325,449000,65000,1791124,18132281937839988517,,8000,empty,,,,,,,1,item_bytes,empty
go,amberpack,amberpack.encode_record,large-8MiB-duplicate,1,4,2,16777216,payload,9983160,4991580.0,8958000,995000,1791124,11090642185545363909,8388608,2,duplicate,,,,,,,1,item_bytes,duplicate
go,amberpack,amberpack.encode_record,large-8MiB-duplicate,1,5,2,16777216,payload,7621899,3810949.5,7623000,954000,1791124,11090642185545363909,8388608,2,duplicate,,,,,,,1,item_bytes,duplicate
go,amberpack,amberpack.encode_record,large-8MiB-duplicate,1,6,2,16777216,payload,7490879,3745439.5,7619000,952000,1791124,11090642185545363909,8388608,2,duplicate,,,,,,,1,item_bytes,duplicate
go,amberpack,amberpack.encode_record,large-8MiB-random,1,4,1,8388608,payload,3931049,3931049.0,3941000,0,1791124,16023285418421674942,8388608,1,random,,,,,,,1,item_bytes,random
go,amberpack,amberpack.encode_record,large-8MiB-random,1,5,1,8388608,payload,3664971,3664971.0,3658000,0,1791124,16023285418421674942,8388608,1,random,,,,,,,1,item_bytes,random
go,amberpack,amberpack.encode_record,large-8MiB-random,1,6,1,8388608,payload,3653749,3653749.0,2795000,1978000,1791124,16023285418421674942,8388608,1,random,,,,,,,1,item_bytes,random
go,amberpack,amberpack.encode_record,large-8MiB-text,1,4,1,8388608,payload,28156385,28156385.0,28101000,148000,1791124,3717030585049525887,8388608,1,text,,,,,,,1,item_bytes,text
go,amberpack,amberpack.encode_record,large-8MiB-text,1,5,1,8388608,payload,26779516,26779516.0,26691000,963000,1791124,3717030585049525887,8388608,1,text,,,,,,,1,item_bytes,text
