run_valid,group,scenario,backend,op,ok,excluded_invalid_samples,unsupported,failed,reason,metric,unit,n,min,median,p95,max,mean,stddev,cv,method
true,blob,blob/nix-closure,amber-rust-s3,retention_cleanup,2,0,0,0,,logical_bytes,bytes,2,7654883,7654883,7654883,7654883,7654883,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,push_initial,2,0,0,0,,wall_ns,ns,2,93735863,93735863,98148820,98148820,95942341.5,3120431.819784643,0.03252403236150582,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,push_initial,2,0,0,0,,cpu_ns,ns,2,44162000,44162000,47093000,47093000,45627500,2072529.9756577709,0.045422825613013446,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,push_initial,2,0,0,0,,max_rss_bytes,bytes,2,40456192,40456192,43520000,43520000,41988096,2166439.4130535936,0.05159651471344625,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,push_initial,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,120073302.96991853,120073302.96991853,125744945.6671669,125744945.6671669,122909124.31854272,4010457.0116914827,0.032629449065942485,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,push_initial,2,0,0,0,,logical_bytes,bytes,2,11785053,11785053,11786811,11786811,11785932,1243.0937213259506,0.00010547267041129632,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,push_noop,2,0,0,0,,wall_ns,ns,2,18036590,18036590,18978980,18978980,18507785,666370.3595223905,0.03600486819586409,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,push_noop,2,0,0,0,,cpu_ns,ns,2,25659000,25659000,27243000,27243000,26451000,1120057.1413994913,0.04234460479375038,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,push_noop,2,0,0,0,,max_rss_bytes,bytes,2,40456192,40456192,43520000,43520000,41988096,2166439.4130535936,0.05159651471344625,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,push_noop,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,235576.41137721838,235576.41137721838,247884.9937820841,247884.9937820841,241730.70257965123,8703.482085273965,0.036004868195864084,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,push_noop,2,0,0,0,,logical_bytes,bytes,2,4471,4471,4471,4471,4471,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,pull_fresh,2,0,0,0,,wall_ns,ns,2,27406864,27406864,27497155,27497155,27452009.5,63845.37838011456,0.0023257087383754026,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,pull_fresh,2,0,0,0,,cpu_ns,ns,2,38745000,38745000,39685000,39685000,39215000,664680.3743153546,0.016949646163849412,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,pull_fresh,2,0,0,0,,max_rss_bytes,bytes,2,40456192,40456192,43520000,43520000,41988096,2166439.4130535936,0.05159651471344625,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,pull_fresh,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,428235866.5832884,428235866.5832884,429579247.00907046,429579247.00907046,428907556.7961794,949913.4087837834,0.002214727611421383,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,pull_fresh,2,0,0,0,,logical_bytes,bytes,2,11773420,11773420,11775268,11775268,11774344,1306.73333163274,0.00011098141277618014,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,push_incremental,2,0,0,0,,wall_ns,ns,2,52709389,52709389,55080978,55080978,53895183.5,1676966.6640874231,0.031115334528686096,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,push_incremental,2,0,0,0,,cpu_ns,ns,2,39375000,39375000,40768000,40768000,40071500,984999.7461928606,0.024581055018975097,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,push_incremental,2,0,0,0,,max_rss_bytes,bytes,2,40542208,40542208,43520000,43520000,42031104,2105616.9161630515,0.05009663596185938,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,push_incremental,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,64813373.50255473,64813373.50255473,66301223.867345534,66301223.867345534,65557298.68495013,1052069.0823344565,0.016048084705112754,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,push_incremental,2,0,0,0,,logical_bytes,bytes,2,3494697,3494697,3569984,3569984,3532340.5,53235.9482351916,0.015071012614778105,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,pull_incremental,2,0,0,0,,wall_ns,ns,2,23469078,23469078,66841401,66841401,45155239.5,30668863.709113263,0.6791872670526587,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,pull_incremental,2,0,0,0,,cpu_ns,ns,2,33262000,33262000,37424000,37424000,35343000,2942978.4232984106,0.08326906101062193,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,pull_incremental,2,0,0,0,,max_rss_bytes,bytes,2,40542208,40542208,43520000,43520000,42031104,2105616.9161630515,0.05009663596185938,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,pull_incremental,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,53319543.676231444,53319543.676231444,148657139.40701038,148657139.40701038,100988341.54162091,67413860.44325542,0.6675410192321235,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,pull_incremental,2,0,0,0,,logical_bytes,bytes,2,3488846,3488846,3563953,3563953,3526399.5,53108.66901457802,0.015060309818719638,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,retention_cleanup,2,0,0,0,,wall_ns,ns,2,89907341,89907341,94805175,94805175,92356258,3463291.634526033,0.03749926328247332,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,retention_cleanup,2,0,0,0,,cpu_ns,ns,2,50077000,50077000,54719000,54719000,52398000,3282389.6782679535,0.06264341536447868,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,retention_cleanup,2,0,0,0,,max_rss_bytes,bytes,2,40542208,40542208,43520000,43520000,42031104,2105616.9161630515,0.05009663596185938,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,retention_cleanup,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,124697243.58401321,124697243.58401321,131751544.07024449,131751544.07024449,128224393.82712886,4988143.710341699,0.038901675113915346,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,amber-go-s3,retention_cleanup,2,0,0,0,,logical_bytes,bytes,2,11821944,11821944,11845431,11845431,11833687.5,16607.816969728443,0.0014034354861684865,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_initial,2,0,0,0,,wall_ns,ns,2,113133543,113133543,113325350,113325350,113229446.5,135628.0303790481,0.0011978158912845,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_initial,2,0,0,0,,cpu_ns,ns,2,116589000,116589000,116727000,116727000,116658000,97580.73580374356,0.000836468444545111,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_initial,2,0,0,0,,max_rss_bytes,bytes,2,40542208,40542208,41701376,41701376,41121792,819655.5533344479,0.01993238897114328,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_initial,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,20860787.105444632,20860787.105444632,20896154.556036487,20896154.556036487,20878470.83074056,25008.564146780667,0.001197815891284487,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_initial,2,0,0,0,,logical_bytes,bytes,2,2364056,2364056,2364056,2364056,2364056,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_noop,2,0,0,0,,wall_ns,ns,2,17241123,17241123,18312818,18312818,17776970.5,757802.801863717,0.04262834333126204,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_noop,2,0,0,0,,cpu_ns,ns,2,23846000,23846000,27422000,27422000,25634000,2528613.849523094,0.09864296830471615,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_noop,2,0,0,0,,max_rss_bytes,bytes,2,40542208,40542208,41701376,41701376,41121792,819655.5533344479,0.01993238897114328,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_noop,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,127833.95761373264,127833.95761373264,135780.0185057551,135780.0185057551,131806.9880597439,5618.71354047032,0.04262834333126205,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_noop,2,0,0,0,,logical_bytes,bytes,2,2341,2341,2341,2341,2341,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,pull_fresh,2,0,0,0,,wall_ns,ns,2,48282732,48282732,49802553,49802553,49042642.5,1074675.73528972,0.021913087886520796,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,pull_fresh,2,0,0,0,,cpu_ns,ns,2,53266000,53266000,54038000,54038000,53652000,545886.4350760147,0.010174577556773553,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,pull_fresh,2,0,0,0,,max_rss_bytes,bytes,2,40542208,40542208,41701376,41701376,41121792,819655.5533344479,0.01993238897114328,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,pull_fresh,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,47450499.174209,47450499.174209,48944123.5429677,48944123.5429677,48197311.35858835,1056151.9196947538,0.0219130878865208,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,pull_fresh,2,0,0,0,,logical_bytes,bytes,2,2363156,2363156,2363156,2363156,2363156,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_incremental,2,0,0,0,,wall_ns,ns,2,27827776,27827776,28483058,28483058,28155417,463354.3457894832,0.016457023022940248,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_incremental,2,0,0,0,,cpu_ns,ns,2,34521000,34521000,35019000,35019000,34770000,352139.17703090067,0.010127672620963493,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_incremental,2,0,0,0,,max_rss_bytes,bytes,2,40542208,40542208,42295296,42295296,41418752,1239620.4128167622,0.029928965817626815,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_incremental,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,737420.8204751048,737420.8204751048,754785.4345241244,754785.4345241244,746103.1274996146,12278.636346748897,0.01645702302294027,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_incremental,2,0,0,0,,logical_bytes,bytes,2,21004,21004,21004,21004,21004,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,pull_incremental,2,0,0,0,,wall_ns,ns,2,70046777,70046777,72346546,72346546,71196661.5,1626182.2550626053,0.022840709392849906,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,pull_incremental,2,0,0,0,,cpu_ns,ns,2,35999000,35999000,36254000,36254000,36126500,180312.2292025696,0.004991134740497131,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,pull_incremental,2,0,0,0,,max_rss_bytes,bytes,2,40542208,40542208,42295296,42295296,41418752,1239620.4128167622,0.029928965817626815,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,pull_incremental,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,348337.29311693745,348337.29311693745,359773.86939587526,359773.86939587526,354055.5812564064,8086.880640394135,0.02284070939284991,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,pull_incremental,2,0,0,0,,logical_bytes,bytes,2,25201,25201,25201,25201,25201,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,retention_cleanup,2,0,0,0,,wall_ns,ns,2,153229893,153229893,154541907,154541907,153885900,927733.996411687,0.006028713458553948,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,retention_cleanup,2,0,0,0,,cpu_ns,ns,2,163706000,163706000,165939000,165939000,164822500,1578969.4423895606,0.00957981733312843,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,retention_cleanup,2,0,0,0,,max_rss_bytes,bytes,2,40542208,40542208,42295296,42295296,41418752,1239620.4128167622,0.029928965817626815,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,retention_cleanup,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,15408597.229229221,15408597.229229221,15540531.637648536,15540531.637648536,15474564.433438879,93291.714865133,0.006028713458553934,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,retention_cleanup,2,0,0,0,,logical_bytes,bytes,2,2381274,2381274,2381274,2381274,2381274,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-go,backup_initial,2,0,0,0,,wall_ns,ns,2,62885770,62885770,69345772,69345772,66115771,4567911.220678659,0.06908958561004544,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-go,backup_initial,2,0,0,0,,cpu_ns,ns,2,468430000,468430000,662373000,662373000,565401500,137138410.4636626,0.24255048927826084,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-go,backup_initial,2,0,0,0,,max_rss_bytes,bytes,2,219758592,219758592,294367232,294367232,257062912,52756275.279105894,0.2052270974006001,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-go,backup_initial,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,493716588.8065966,493716588.8065966,544434106.4759166,544434106.4759166,519075347.6412566,35862700.66892475,0.06908958561004555,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-go,backup_initial,2,0,0,0,,logical_bytes,bytes,2,34237158,34237158,34237158,34237158,34237158,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-go,backup_initial,2,0,0,0,,store_apparent_bytes,bytes,2,11756418,11756418,11758134,11758134,11757276,1213.3952365161156,0.00010320377241430035,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-go,backup_initial,2,0,0,0,,store_allocated_bytes,bytes,2,16396288,16396288,16400384,16400384,16398336,2896.309375740099,0.00017662215091458663,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-go,backup_unchanged,2,0,0,0,,wall_ns,ns,2,33809203,33809203,40241295,40241295,37025249,4548175.8704157425,0.12283984559876268,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-go,backup_unchanged,2,0,0,0,,cpu_ns,ns,2,311956000,311956000,315438000,315438000,313697000,2462145.8120915587,0.007848802545423,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-go,backup_unchanged,2,0,0,0,,max_rss_bytes,bytes,2,129798144,129798144,146841600,146841600,138319872,12051543.31245455,0.08712806871636311,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-go,backup_unchanged,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,850796625.7050127,850796625.7050127,1012657944.0515057,1012657944.0515057,931727284.8782592,114453235.81459974,0.1228398455987627,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-go,backup_unchanged,2,0,0,0,,logical_bytes,bytes,2,34237158,34237158,34237158,34237158,34237158,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-go,backup_unchanged,2,0,0,0,,store_apparent_bytes,bytes,2,11757145,11757145,11758861,11758861,11758003,1213.3952365161156,0.00010319739130157694,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-go,backup_unchanged,2,0,0,0,,store_allocated_bytes,bytes,2,16404480,16404480,16408576,16408576,16406528,2896.309375740099,0.00017653396110012422,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-go,backup_changed,2,0,0,0,,wall_ns,ns,2,52523368,52523368,53220635,53220635,52872001.5,493042.22399760043,0.009325204456230023,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-go,backup_changed,2,0,0,0,,cpu_ns,ns,2,500117000,500117000,502445000,502445000,501281000,1646144.5866022827,0.003283875883191828,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-go,backup_changed,2,0,0,0,,max_rss_bytes,bytes,2,197693440,197693440,216612864,216612864,207153152,13378053.006543515,0.06458049456347889,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-go,backup_changed,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,643683112.762559,643683112.762559,652228242.4843738,652228242.4843738,647955677.6234665,6042319.172413927,0.009325204456230073,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
