group,scenario,backend,rep,op,counter,value
blob,blob/nix-closure,amber-go-s3,0,push_initial,s3_bytes_down,3854
blob,blob/nix-closure,amber-go-s3,0,push_initial,s3_bytes_up,3446703
blob,blob/nix-closure,amber-go-s3,0,push_initial,s3_connections,10
blob,blob/nix-closure,amber-go-s3,0,push_initial,s3_request_body_bytes,3435003
blob,blob/nix-closure,amber-go-s3,0,push_initial,s3_requests_GET,2
blob,blob/nix-closure,amber-go-s3,0,push_initial,s3_requests_PUT,15
blob,blob/nix-closure,amber-go-s3,0,push_initial,s3_requests_total,17
blob,blob/nix-closure,amber-go-s3,0,push_initial,s3_response_body_bytes,614
blob,blob/nix-closure,amber-go-s3,0,push_initial,s3_responses_2xx,16
blob,blob/nix-closure,amber-go-s3,0,push_initial,s3_responses_4xx,1
blob,blob/nix-closure,amber-go-s3,0,push_initial,stored_bytes,3427977
blob,blob/nix-closure,amber-go-s3,0,push_initial,stored_objects,15
blob,blob/nix-closure,amber-go-s3,0,push_noop,s3_bytes_down,5287
blob,blob/nix-closure,amber-go-s3,0,push_noop,s3_bytes_up,1192
blob,blob/nix-closure,amber-go-s3,0,push_noop,s3_connections,1
blob,blob/nix-closure,amber-go-s3,0,push_noop,s3_request_body_bytes,0
blob,blob/nix-closure,amber-go-s3,0,push_noop,s3_requests_GET,2
blob,blob/nix-closure,amber-go-s3,0,push_noop,s3_requests_total,2
blob,blob/nix-closure,amber-go-s3,0,push_noop,s3_response_body_bytes,5061
blob,blob/nix-closure,amber-go-s3,0,push_noop,s3_responses_2xx,1
blob,blob/nix-closure,amber-go-s3,0,push_noop,s3_responses_4xx,1
blob,blob/nix-closure,amber-go-s3,0,push_noop,stored_bytes,3427977
blob,blob/nix-closure,amber-go-s3,0,push_noop,stored_objects,15
blob,blob/nix-closure,amber-go-s3,0,pull_fresh,delivered_logical_bytes,5768158
blob,blob/nix-closure,amber-go-s3,0,pull_fresh,delivered_references,8
blob,blob/nix-closure,amber-go-s3,0,pull_fresh,s3_bytes_down,3438389
blob,blob/nix-closure,amber-go-s3,0,pull_fresh,s3_bytes_up,12365
blob,blob/nix-closure,amber-go-s3,0,pull_fresh,s3_connections,11
blob,blob/nix-closure,amber-go-s3,0,pull_fresh,s3_request_body_bytes,0
blob,blob/nix-closure,amber-go-s3,0,pull_fresh,s3_requests_GET,19
blob,blob/nix-closure,amber-go-s3,0,pull_fresh,s3_requests_HEAD,1
blob,blob/nix-closure,amber-go-s3,0,pull_fresh,s3_requests_total,20
blob,blob/nix-closure,amber-go-s3,0,pull_fresh,s3_response_body_bytes,3434440
blob,blob/nix-closure,amber-go-s3,0,pull_fresh,s3_responses_2xx,18
blob,blob/nix-closure,amber-go-s3,0,pull_fresh,s3_responses_4xx,2
blob,blob/nix-closure,amber-go-s3,0,pull_fresh,stored_bytes,3427977
blob,blob/nix-closure,amber-go-s3,0,pull_fresh,stored_objects,15
blob,blob/nix-closure,amber-go-s3,0,push_incremental,s3_bytes_down,14740
blob,blob/nix-closure,amber-go-s3,0,push_incremental,s3_bytes_up,3985909
blob,blob/nix-closure,amber-go-s3,0,push_incremental,s3_connections,12
blob,blob/nix-closure,amber-go-s3,0,push_incremental,s3_request_body_bytes,3966880
blob,blob/nix-closure,amber-go-s3,0,push_incremental,s3_requests_GET,2
blob,blob/nix-closure,amber-go-s3,0,push_incremental,s3_requests_POST,12
blob,blob/nix-closure,amber-go-s3,0,push_incremental,s3_requests_PUT,15
blob,blob/nix-closure,amber-go-s3,0,push_incremental,s3_requests_total,29
blob,blob/nix-closure,amber-go-s3,0,push_incremental,s3_response_body_bytes,10203
blob,blob/nix-closure,amber-go-s3,0,push_incremental,s3_responses_2xx,28
blob,blob/nix-closure,amber-go-s3,0,push_incremental,s3_responses_4xx,1
blob,blob/nix-closure,amber-go-s3,0,push_incremental,stored_bytes,3957240
blob,blob/nix-closure,amber-go-s3,0,push_incremental,stored_objects,16
blob,blob/nix-closure,amber-go-s3,0,pull_incremental,delivered_logical_bytes,6030405
blob,blob/nix-closure,amber-go-s3,0,pull_incremental,delivered_references,9
blob,blob/nix-closure,amber-go-s3,0,pull_incremental,s3_bytes_down,3967947
blob,blob/nix-closure,amber-go-s3,0,pull_incremental,s3_bytes_up,12343
blob,blob/nix-closure,amber-go-s3,0,pull_incremental,s3_connections,10
blob,blob/nix-closure,amber-go-s3,0,pull_incremental,s3_request_body_bytes,0
blob,blob/nix-closure,amber-go-s3,0,pull_incremental,s3_requests_GET,19
blob,blob/nix-closure,amber-go-s3,0,pull_incremental,s3_requests_HEAD,1
blob,blob/nix-closure,amber-go-s3,0,pull_incremental,s3_requests_total,20
blob,blob/nix-closure,amber-go-s3,0,pull_incremental,s3_response_body_bytes,3963995
blob,blob/nix-closure,amber-go-s3,0,pull_incremental,s3_responses_2xx,18
blob,blob/nix-closure,amber-go-s3,0,pull_incremental,s3_responses_4xx,2
blob,blob/nix-closure,amber-go-s3,0,pull_incremental,stored_bytes,3957240
blob,blob/nix-closure,amber-go-s3,0,pull_incremental,stored_objects,16
blob,blob/nix-closure,amber-go-s3,0,age_sealed_segments,segments_aged,1
blob,blob/nix-closure,amber-go-s3,0,retention_cleanup,retained_logical_bytes,6030405
blob,blob/nix-closure,amber-go-s3,0,retention_cleanup,retained_references,9
blob,blob/nix-closure,amber-go-s3,0,retention_cleanup,s3_bytes_down,14914
blob,blob/nix-closure,amber-go-s3,0,retention_cleanup,s3_bytes_up,3984515
blob,blob/nix-closure,amber-go-s3,0,retention_cleanup,s3_connections,14
blob,blob/nix-closure,amber-go-s3,0,retention_cleanup,s3_request_body_bytes,3968480
blob,blob/nix-closure,amber-go-s3,0,retention_cleanup,s3_requests_GET,2
blob,blob/nix-closure,amber-go-s3,0,retention_cleanup,s3_requests_POST,14
blob,blob/nix-closure,amber-go-s3,0,retention_cleanup,s3_requests_PUT,9
blob,blob/nix-closure,amber-go-s3,0,retention_cleanup,s3_requests_total,25
blob,blob/nix-closure,amber-go-s3,0,retention_cleanup,s3_response_body_bytes,11367
blob,blob/nix-closure,amber-go-s3,0,retention_cleanup,s3_responses_2xx,24
blob,blob/nix-closure,amber-go-s3,0,retention_cleanup,s3_responses_4xx,1
blob,blob/nix-closure,amber-go-s3,0,retention_cleanup,stored_bytes,3959569
blob,blob/nix-closure,amber-go-s3,0,retention_cleanup,stored_objects,10
nix,nix/closure,amber-go,0,import_initial,store_closures_allocated_bytes,4096
nix,nix/closure,amber-go,0,import_initial,store_closures_apparent_bytes,0
nix,nix/closure,amber-go,0,import_initial,store_packstore_allocated_bytes,3424256
nix,nix/closure,amber-go,0,import_initial,store_packstore_apparent_bytes,3417831
nix,nix/closure,amber-go,0,import_initial,store_refs_allocated_bytes,4661248
nix,nix/closure,amber-go,0,import_initial,store_refs_apparent_bytes,10146
nix,nix/closure,amber-go,0,import_repeat,store_closures_allocated_bytes,4096
nix,nix/closure,amber-go,0,import_repeat,store_closures_apparent_bytes,0
nix,nix/closure,amber-go,0,import_repeat,store_packstore_allocated_bytes,3424256
nix,nix/closure,amber-go,0,import_repeat,store_packstore_apparent_bytes,3417831
nix,nix/closure,amber-go,0,import_repeat,store_refs_allocated_bytes,4661248
nix,nix/closure,amber-go,0,import_repeat,store_refs_apparent_bytes,10841
nix,nix/closure,amber-go,0,import_incremental,store_closures_allocated_bytes,4096
nix,nix/closure,amber-go,0,import_incremental,store_closures_apparent_bytes,0
nix,nix/closure,amber-go,0,import_incremental,store_packstore_allocated_bytes,3952640
nix,nix/closure,amber-go,0,import_incremental,store_packstore_apparent_bytes,3945385
nix,nix/closure,amber-go,0,import_incremental,store_refs_allocated_bytes,4657152
nix,nix/closure,amber-go,0,import_incremental,store_refs_apparent_bytes,9865
nix,nix/closure,amber-go,0,delete_path,store_closures_allocated_bytes,4096
nix,nix/closure,amber-go,0,delete_path,store_closures_apparent_bytes,0
nix,nix/closure,amber-go,0,delete_path,store_packstore_allocated_bytes,3952640
nix,nix/closure,amber-go,0,delete_path,store_packstore_apparent_bytes,3945385
nix,nix/closure,amber-go,0,delete_path,store_refs_allocated_bytes,4661248
nix,nix/closure,amber-go,0,delete_path,store_refs_apparent_bytes,10940
nix,nix/closure,amber-go,0,age_sealed_segments,segments_aged,1
nix,nix/closure,amber-go,0,gc,allocated_before_delete,4009984
nix,nix/closure,amber-go,0,gc,reclaimed_packstore_bytes,-4096
nix,nix/closure,amber-go,0,gc,store_closures_allocated_bytes,4096
nix,nix/closure,amber-go,0,gc,store_closures_apparent_bytes,0
nix,nix/closure,amber-go,0,gc,store_packstore_allocated_bytes,3956736
nix,nix/closure,amber-go,0,gc,store_packstore_apparent_bytes,3952035
nix,nix/closure,amber-go,0,gc,store_refs_allocated_bytes,28672
nix,nix/closure,amber-go,0,gc,store_refs_apparent_bytes,7748
blob,blob/source-history,amber-go-s3,0,push_initial,s3_bytes_down,4460
blob,blob/source-history,amber-go-s3,0,push_initial,s3_bytes_up,2426597
blob,blob/source-history,amber-go-s3,0,push_initial,s3_connections,11
blob,blob/source-history,amber-go-s3,0,push_initial,s3_request_body_bytes,2412768
blob,blob/source-history,amber-go-s3,0,push_initial,s3_requests_GET,2
blob,blob/source-history,amber-go-s3,0,push_initial,s3_requests_PUT,18
blob,blob/source-history,amber-go-s3,0,push_initial,s3_requests_total,20
blob,blob/source-history,amber-go-s3,0,push_initial,s3_response_body_bytes,617
blob,blob/source-history,amber-go-s3,0,push_initial,s3_responses_2xx,19
blob,blob/source-history,amber-go-s3,0,push_initial,s3_responses_4xx,1
blob,blob/source-history,amber-go-s3,0,push_initial,stored_bytes,2406660
blob,blob/source-history,amber-go-s3,0,push_initial,stored_objects,18
blob,blob/source-history,amber-go-s3,0,push_noop,s3_bytes_down,6215
blob,blob/source-history,amber-go-s3,0,push_noop,s3_bytes_up,1195
blob,blob/source-history,amber-go-s3,0,push_noop,s3_connections,1
blob,blob/source-history,amber-go-s3,0,push_noop,s3_request_body_bytes,0
blob,blob/source-history,amber-go-s3,0,push_noop,s3_requests_GET,2
blob,blob/source-history,amber-go-s3,0,push_noop,s3_requests_total,2
blob,blob/source-history,amber-go-s3,0,push_noop,s3_response_body_bytes,5989
blob,blob/source-history,amber-go-s3,0,push_noop,s3_responses_2xx,1
blob,blob/source-history,amber-go-s3,0,push_noop,s3_responses_4xx,1
blob,blob/source-history,amber-go-s3,0,push_noop,stored_bytes,2406660
blob,blob/source-history,amber-go-s3,0,push_noop,stored_objects,18
blob,blob/source-history,amber-go-s3,0,pull_fresh,delivered_logical_bytes,22526976
blob,blob/source-history,amber-go-s3,0,pull_fresh,delivered_references,11
blob,blob/source-history,amber-go-s3,0,pull_fresh,s3_bytes_down,2418699
blob,blob/source-history,amber-go-s3,0,pull_fresh,s3_bytes_up,14229
blob,blob/source-history,amber-go-s3,0,pull_fresh,s3_connections,13
blob,blob/source-history,amber-go-s3,0,pull_fresh,s3_request_body_bytes,0
blob,blob/source-history,amber-go-s3,0,pull_fresh,s3_requests_GET,22
blob,blob/source-history,amber-go-s3,0,pull_fresh,s3_requests_HEAD,1
blob,blob/source-history,amber-go-s3,0,pull_fresh,s3_requests_total,23
blob,blob/source-history,amber-go-s3,0,pull_fresh,s3_response_body_bytes,2414071
blob,blob/source-history,amber-go-s3,0,pull_fresh,s3_responses_2xx,21
blob,blob/source-history,amber-go-s3,0,pull_fresh,s3_responses_4xx,2
blob,blob/source-history,amber-go-s3,0,pull_fresh,stored_bytes,2406660
blob,blob/source-history,amber-go-s3,0,pull_fresh,stored_objects,18
blob,blob/source-history,amber-go-s3,0,push_incremental,s3_bytes_down,11148
blob,blob/source-history,amber-go-s3,0,push_incremental,s3_bytes_up,2438427
blob,blob/source-history,amber-go-s3,0,push_incremental,s3_connections,9
blob,blob/source-history,amber-go-s3,0,push_incremental,s3_request_body_bytes,2426405
blob,blob/source-history,amber-go-s3,0,push_incremental,s3_requests_GET,2
blob,blob/source-history,amber-go-s3,0,push_incremental,s3_requests_POST,5
blob,blob/source-history,amber-go-s3,0,push_incremental,s3_requests_PUT,11
blob,blob/source-history,amber-go-s3,0,push_incremental,s3_requests_total,18
blob,blob/source-history,amber-go-s3,0,push_incremental,s3_response_body_bytes,8171
blob,blob/source-history,amber-go-s3,0,push_incremental,s3_responses_2xx,17
blob,blob/source-history,amber-go-s3,0,push_incremental,s3_responses_4xx,1
blob,blob/source-history,amber-go-s3,0,push_incremental,stored_bytes,2426975
blob,blob/source-history,amber-go-s3,0,push_incremental,stored_objects,22
blob,blob/source-history,amber-go-s3,0,pull_incremental,delivered_logical_bytes,8192000
blob,blob/source-history,amber-go-s3,0,pull_incremental,delivered_references,4
blob,blob/source-history,amber-go-s3,0,pull_incremental,s3_bytes_down,2432263
blob,blob/source-history,amber-go-s3,0,pull_incremental,s3_bytes_up,10000
blob,blob/source-history,amber-go-s3,0,pull_incremental,s3_connections,10
blob,blob/source-history,amber-go-s3,0,pull_incremental,s3_request_body_bytes,0
blob,blob/source-history,amber-go-s3,0,pull_incremental,s3_requests_GET,15
blob,blob/source-history,amber-go-s3,0,pull_incremental,s3_requests_HEAD,1
blob,blob/source-history,amber-go-s3,0,pull_incremental,s3_requests_total,16
blob,blob/source-history,amber-go-s3,0,pull_incremental,s3_response_body_bytes,2429222
blob,blob/source-history,amber-go-s3,0,pull_incremental,s3_responses_2xx,14
blob,blob/source-history,amber-go-s3,0,pull_incremental,s3_responses_4xx,2
blob,blob/source-history,amber-go-s3,0,pull_incremental,stored_bytes,2426975
blob,blob/source-history,amber-go-s3,0,pull_incremental,stored_objects,22
blob,blob/source-history,amber-go-s3,0,age_sealed_segments,segments_aged,1
blob,blob/source-history,amber-go-s3,0,retention_cleanup,retained_logical_bytes,8192000
blob,blob/source-history,amber-go-s3,0,retention_cleanup,retained_references,4
blob,blob/source-history,amber-go-s3,0,retention_cleanup,s3_bytes_down,21793
blob,blob/source-history,amber-go-s3,0,retention_cleanup,s3_bytes_up,2479230
blob,blob/source-history,amber-go-s3,0,retention_cleanup,s3_connections,16
blob,blob/source-history,amber-go-s3,0,retention_cleanup,s3_request_body_bytes,2453219
blob,blob/source-history,amber-go-s3,0,retention_cleanup,s3_requests_GET,2
blob,blob/source-history,amber-go-s3,0,retention_cleanup,s3_requests_POST,20
blob,blob/source-history,amber-go-s3,0,retention_cleanup,s3_requests_PUT,18
blob,blob/source-history,amber-go-s3,0,retention_cleanup,s3_requests_total,40
blob,blob/source-history,amber-go-s3,0,retention_cleanup,s3_response_body_bytes,15789
blob,blob/source-history,amber-go-s3,0,retention_cleanup,s3_responses_2xx,39
blob,blob/source-history,amber-go-s3,0,retention_cleanup,s3_responses_4xx,1
blob,blob/source-history,amber-go-s3,0,retention_cleanup,stored_bytes,2443870
blob,blob/source-history,amber-go-s3,0,retention_cleanup,stored_objects,19
tree,tree/lifecycle,restic,0,ingest_fresh,store_data_allocated_bytes,14737408
tree,tree/lifecycle,restic,0,ingest_fresh,store_data_apparent_bytes,13679757
tree,tree/lifecycle,restic,0,ingest_fresh,store_index_allocated_bytes,20480
tree,tree/lifecycle,restic,0,ingest_fresh,store_index_apparent_bytes,12828
tree,tree/lifecycle,restic,0,ingest_fresh,store_snapshots_allocated_bytes,8192
tree,tree/lifecycle,restic,0,ingest_fresh,store_snapshots_apparent_bytes,405
tree,tree/lifecycle,restic,0,ingest_repeat,store_data_allocated_bytes,14737408
tree,tree/lifecycle,restic,0,ingest_repeat,store_data_apparent_bytes,13679757
tree,tree/lifecycle,restic,0,ingest_repeat,store_index_allocated_bytes,20480
tree,tree/lifecycle,restic,0,ingest_repeat,store_index_apparent_bytes,12828
tree,tree/lifecycle,restic,0,ingest_repeat,store_snapshots_allocated_bytes,12288
tree,tree/lifecycle,restic,0,ingest_repeat,store_snapshots_apparent_bytes,853
tree,tree/lifecycle,restic,0,ingest_changed,store_data_allocated_bytes,14950400
tree,tree/lifecycle,restic,0,ingest_changed,store_data_apparent_bytes,13888894
tree,tree/lifecycle,restic,0,ingest_changed,store_index_allocated_bytes,24576
tree,tree/lifecycle,restic,0,ingest_changed,store_index_apparent_bytes,16702
tree,tree/lifecycle,restic,0,ingest_changed,store_snapshots_allocated_bytes,16384
tree,tree/lifecycle,restic,0,ingest_changed,store_snapshots_apparent_bytes,1255
tree,tree/lifecycle,restic,0,ref_delete,store_data_allocated_bytes,14950400
tree,tree/lifecycle,restic,0,ref_delete,store_data_apparent_bytes,13888894
tree,tree/lifecycle,restic,0,ref_delete,store_index_allocated_bytes,24576
tree,tree/lifecycle,restic,0,ref_delete,store_index_apparent_bytes,16702
tree,tree/lifecycle,restic,0,ref_delete,store_snapshots_allocated_bytes,8192
tree,tree/lifecycle,restic,0,ref_delete,store_snapshots_apparent_bytes,402
tree,tree/lifecycle,restic,0,gc,allocated_after_gc,14811136
tree,tree/lifecycle,restic,0,gc,allocated_before_delete,15011840
tree,tree/lifecycle,restic,0,gc,allocated_before_gc,15003648
tree,tree/lifecycle,restic,0,gc,store_data_allocated_bytes,14761984
tree,tree/lifecycle,restic,0,gc,store_data_apparent_bytes,13700195
tree,tree/lifecycle,restic,0,gc,store_index_allocated_bytes,20480
tree,tree/lifecycle,restic,0,gc,store_index_apparent_bytes,12919
tree,tree/lifecycle,restic,0,gc,store_snapshots_allocated_bytes,8192
tree,tree/lifecycle,restic,0,gc,store_snapshots_apparent_bytes,402
blob,blob/source-history,amber-rust-s3,0,push_initial,s3_bytes_down,1246
blob,blob/source-history,amber-rust-s3,0,push_initial,s3_bytes_up,6093978
blob,blob/source-history,amber-rust-s3,0,push_initial,s3_connections,2
blob,blob/source-history,amber-rust-s3,0,push_initial,s3_request_body_bytes,6091350
blob,blob/source-history,amber-rust-s3,0,push_initial,s3_requests_GET,2
blob,blob/source-history,amber-rust-s3,0,push_initial,s3_requests_PUT,2
blob,blob/source-history,amber-rust-s3,0,push_initial,s3_requests_total,4
blob,blob/source-history,amber-rust-s3,0,push_initial,s3_response_body_bytes,619
blob,blob/source-history,amber-rust-s3,0,push_initial,s3_responses_2xx,3
blob,blob/source-history,amber-rust-s3,0,push_initial,s3_responses_4xx,1
blob,blob/source-history,amber-rust-s3,0,push_initial,stored_bytes,6082720
blob,blob/source-history,amber-rust-s3,0,push_initial,stored_objects,2
blob,blob/source-history,amber-rust-s3,0,push_noop,s3_bytes_down,1465
blob,blob/source-history,amber-rust-s3,0,push_noop,s3_bytes_up,1197
blob,blob/source-history,amber-rust-s3,0,push_noop,s3_connections,1
blob,blob/source-history,amber-rust-s3,0,push_noop,s3_request_body_bytes,0
blob,blob/source-history,amber-rust-s3,0,push_noop,s3_requests_GET,2
blob,blob/source-history,amber-rust-s3,0,push_noop,s3_requests_total,2
blob,blob/source-history,amber-rust-s3,0,push_noop,s3_response_body_bytes,1240
blob,blob/source-history,amber-rust-s3,0,push_noop,s3_responses_2xx,1
blob,blob/source-history,amber-rust-s3,0,push_noop,s3_responses_4xx,1
blob,blob/source-history,amber-rust-s3,0,push_noop,stored_bytes,6082720
blob,blob/source-history,amber-rust-s3,0,push_noop,stored_objects,2
blob,blob/source-history,amber-rust-s3,0,pull_fresh,delivered_logical_bytes,22526976
blob,blob/source-history,amber-rust-s3,0,pull_fresh,delivered_references,11
blob,blob/source-history,amber-rust-s3,0,pull_fresh,s3_bytes_down,6086416
blob,blob/source-history,amber-rust-s3,0,pull_fresh,s3_bytes_up,4572
blob,blob/source-history,amber-rust-s3,0,pull_fresh,s3_connections,2
blob,blob/source-history,amber-rust-s3,0,pull_fresh,s3_request_body_bytes,0
blob,blob/source-history,amber-rust-s3,0,pull_fresh,s3_requests_GET,6
blob,blob/source-history,amber-rust-s3,0,pull_fresh,s3_requests_HEAD,1
blob,blob/source-history,amber-rust-s3,0,pull_fresh,s3_requests_total,7
blob,blob/source-history,amber-rust-s3,0,pull_fresh,s3_response_body_bytes,6085398
blob,blob/source-history,amber-rust-s3,0,pull_fresh,s3_responses_2xx,5
blob,blob/source-history,amber-rust-s3,0,pull_fresh,s3_responses_4xx,2
blob,blob/source-history,amber-rust-s3,0,pull_fresh,stored_bytes,6082720
blob,blob/source-history,amber-rust-s3,0,pull_fresh,stored_objects,2
blob,blob/source-history,amber-rust-s3,0,push_incremental,s3_bytes_down,1867
blob,blob/source-history,amber-rust-s3,0,push_incremental,s3_bytes_up,6111246
blob,blob/source-history,amber-rust-s3,0,push_incremental,s3_connections,2
blob,blob/source-history,amber-rust-s3,0,push_incremental,s3_request_body_bytes,6108618
blob,blob/source-history,amber-rust-s3,0,push_incremental,s3_requests_GET,2
blob,blob/source-history,amber-rust-s3,0,push_incremental,s3_requests_PUT,2
blob,blob/source-history,amber-rust-s3,0,push_incremental,s3_requests_total,4
blob,blob/source-history,amber-rust-s3,0,push_incremental,s3_response_body_bytes,1240
blob,blob/source-history,amber-rust-s3,0,push_incremental,s3_responses_2xx,3
blob,blob/source-history,amber-rust-s3,0,push_incremental,s3_responses_4xx,1
blob,blob/source-history,amber-rust-s3,0,push_incremental,stored_bytes,6099988
blob,blob/source-history,amber-rust-s3,0,push_incremental,stored_objects,2
blob,blob/source-history,amber-rust-s3,0,pull_incremental,delivered_logical_bytes,8192000
blob,blob/source-history,amber-rust-s3,0,pull_incremental,delivered_references,4
blob,blob/source-history,amber-rust-s3,0,pull_incremental,s3_bytes_down,6103684
blob,blob/source-history,amber-rust-s3,0,pull_incremental,s3_bytes_up,4572
blob,blob/source-history,amber-rust-s3,0,pull_incremental,s3_connections,2
blob,blob/source-history,amber-rust-s3,0,pull_incremental,s3_request_body_bytes,0
blob,blob/source-history,amber-rust-s3,0,pull_incremental,s3_requests_GET,6
blob,blob/source-history,amber-rust-s3,0,pull_incremental,s3_requests_HEAD,1
blob,blob/source-history,amber-rust-s3,0,pull_incremental,s3_requests_total,7
blob,blob/source-history,amber-rust-s3,0,pull_incremental,s3_response_body_bytes,6102666
blob,blob/source-history,amber-rust-s3,0,pull_incremental,s3_responses_2xx,5
blob,blob/source-history,amber-rust-s3,0,pull_incremental,s3_responses_4xx,2
blob,blob/source-history,amber-rust-s3,0,pull_incremental,stored_bytes,6099988
blob,blob/source-history,amber-rust-s3,0,pull_incremental,stored_objects,2
blob,blob/source-history,amber-rust-s3,0,age_sealed_segments,segments_aged,1
blob,blob/source-history,amber-rust-s3,0,retention_cleanup,retained_logical_bytes,8192000
blob,blob/source-history,amber-rust-s3,0,retention_cleanup,retained_references,4
blob,blob/source-history,amber-rust-s3,0,retention_cleanup,s3_bytes_down,2427
blob,blob/source-history,amber-rust-s3,0,retention_cleanup,s3_bytes_up,6130976
blob,blob/source-history,amber-rust-s3,0,retention_cleanup,s3_connections,3
blob,blob/source-history,amber-rust-s3,0,retention_cleanup,s3_request_body_bytes,6127736
blob,blob/source-history,amber-rust-s3,0,retention_cleanup,s3_requests_GET,2
blob,blob/source-history,amber-rust-s3,0,retention_cleanup,s3_requests_POST,1
blob,blob/source-history,amber-rust-s3,0,retention_cleanup,s3_requests_PUT,2
blob,blob/source-history,amber-rust-s3,0,retention_cleanup,s3_requests_total,5
blob,blob/source-history,amber-rust-s3,0,retention_cleanup,s3_response_body_bytes,1692
blob,blob/source-history,amber-rust-s3,0,retention_cleanup,s3_responses_2xx,4
blob,blob/source-history,amber-rust-s3,0,retention_cleanup,s3_responses_4xx,1
blob,blob/source-history,amber-rust-s3,0,retention_cleanup,stored_bytes,6118842
blob,blob/source-history,amber-rust-s3,0,retention_cleanup,stored_objects,2
backup,backup/retention,amber-rust,0,backup_initial,store_closures_allocated_bytes,4096
backup,backup/retention,amber-rust,0,backup_initial,store_closures_apparent_bytes,0
backup,backup/retention,amber-rust,0,backup_initial,store_packstore_allocated_bytes,11747328
backup,backup/retention,amber-rust,0,backup_initial,store_packstore_apparent_bytes,11742564
backup,backup/retention,amber-rust,0,backup_initial,store_refs_allocated_bytes,1626112
backup,backup/retention,amber-rust,0,backup_initial,store_refs_apparent_bytes,3686400
backup,backup/retention,amber-rust,0,backup_unchanged,store_closures_allocated_bytes,4096
backup,backup/retention,amber-rust,0,backup_unchanged,store_closures_apparent_bytes,0
backup,backup/retention,amber-rust,0,backup_unchanged,store_packstore_allocated_bytes,11747328
backup,backup/retention,amber-rust,0,backup_unchanged,store_packstore_apparent_bytes,11742564
backup,backup/retention,amber-rust,0,backup_unchanged,store_refs_allocated_bytes,1634304
backup,backup/retention,amber-rust,0,backup_unchanged,store_refs_apparent_bytes,3686400
backup,backup/retention,amber-rust,0,backup_changed,store_closures_allocated_bytes,4096
backup,backup/retention,amber-rust,0,backup_changed,store_closures_apparent_bytes,0
backup,backup/retention,amber-rust,0,backup_changed,store_packstore_allocated_bytes,11943936
backup,backup/retention,amber-rust,0,backup_changed,store_packstore_apparent_bytes,11939355
backup,backup/retention,amber-rust,0,backup_changed,store_refs_allocated_bytes,1634304
backup,backup/retention,amber-rust,0,backup_changed,store_refs_apparent_bytes,3686400
backup,backup/retention,amber-rust,0,backup_changed_again,store_closures_allocated_bytes,4096
backup,backup/retention,amber-rust,0,backup_changed_again,store_closures_apparent_bytes,0
backup,backup/retention,amber-rust,0,backup_changed_again,store_packstore_allocated_bytes,12140544
backup,backup/retention,amber-rust,0,backup_changed_again,store_packstore_apparent_bytes,12134016
backup,backup/retention,amber-rust,0,backup_changed_again,store_refs_allocated_bytes,1634304
backup,backup/retention,amber-rust,0,backup_changed_again,store_refs_apparent_bytes,3686400
backup,backup/retention,amber-rust,0,list_snapshot,cli_invocations,29
backup,backup/retention,amber-rust,0,list_snapshot,entries,256
backup,backup/retention,amber-rust,0,forget_oldest,store_closures_allocated_bytes,4096
backup,backup/retention,amber-rust,0,forget_oldest,store_closures_apparent_bytes,0
backup,backup/retention,amber-rust,0,forget_oldest,store_packstore_allocated_bytes,12140544
backup,backup/retention,amber-rust,0,forget_oldest,store_packstore_apparent_bytes,12134016
backup,backup/retention,amber-rust,0,forget_oldest,store_refs_allocated_bytes,1634304
backup,backup/retention,amber-rust,0,forget_oldest,store_refs_apparent_bytes,3686400
backup,backup/retention,amber-rust,0,age_sealed_segments,segments_aged,2
backup,backup/retention,amber-rust,0,prune,allocated_after_prune,13598720
backup,backup/retention,amber-rust,0,prune,allocated_before_forget,13783040
backup,backup/retention,amber-rust,0,prune,reclaimed_packstore_bytes,184320
backup,backup/retention,amber-rust,0,prune,store_closures_allocated_bytes,4096
backup,backup/retention,amber-rust,0,prune,store_closures_apparent_bytes,0
backup,backup/retention,amber-rust,0,prune,store_packstore_allocated_bytes,11956224
backup,backup/retention,amber-rust,0,prune,store_packstore_apparent_bytes,11949739
backup,backup/retention,amber-rust,0,prune,store_refs_allocated_bytes,1634304
backup,backup/retention,amber-rust,0,prune,store_refs_apparent_bytes,3686400
blob,blob/backup-corpus,restic-s3,0,push_initial,s3_bytes_down,5901
blob,blob/backup-corpus,restic-s3,0,push_initial,s3_bytes_up,13334056
blob,blob/backup-corpus,restic-s3,0,push_initial,s3_connections,1
blob,blob/backup-corpus,restic-s3,0,push_initial,s3_request_body_bytes,13324243
blob,blob/backup-corpus,restic-s3,0,push_initial,s3_requests_DELETE,1
blob,blob/backup-corpus,restic-s3,0,push_initial,s3_requests_GET,8
blob,blob/backup-corpus,restic-s3,0,push_initial,s3_requests_HEAD,1
blob,blob/backup-corpus,restic-s3,0,push_initial,s3_requests_PUT,5
blob,blob/backup-corpus,restic-s3,0,push_initial,s3_requests_total,15
blob,blob/backup-corpus,restic-s3,0,push_initial,s3_response_body_bytes,3494
blob,blob/backup-corpus,restic-s3,0,push_initial,s3_responses_2xx,14
blob,blob/backup-corpus,restic-s3,0,push_initial,s3_responses_4xx,1
blob,blob/backup-corpus,restic-s3,0,push_initial,stored_bytes,13305618
blob,blob/backup-corpus,restic-s3,0,push_initial,stored_objects,6
